subject,trial,condition,word,ink,rt,accuracy
26,1,congruent,GREEN,green,500.0271223074407,1
26,2,congruent,GREEN,green,491.18816331619195,1
26,3,congruent,YELLOW,yellow,552.615953652458,1
26,4,congruent,RED,red,493.19175154103624,1
26,5,congruent,RED,red,555.8719447370563,1
26,6,congruent,RED,red,497.5566466166478,1
26,7,congruent,RED,red,566.3846520085912,1
26,8,congruent,YELLOW,yellow,556.7203747475528,1
26,9,congruent,GREEN,green,423.15897337159316,1
26,10,congruent,RED,red,408.6304372721193,1
26,11,congruent,BLUE,blue,377.4542388169553,1
26,12,congruent,GREEN,green,406.34037168191924,1
26,13,congruent,GREEN,green,258.4602080528882,1
26,14,congruent,YELLOW,yellow,634.2642113182537,1
26,15,congruent,YELLOW,yellow,581.4192149811604,1
26,16,congruent,YELLOW,yellow,432.2008230105107,1
26,17,congruent,YELLOW,yellow,457.82459435328826,1
26,18,congruent,YELLOW,yellow,649.6831055863368,1
26,19,congruent,GREEN,green,372.86282909154545,1
26,20,congruent,BLUE,blue,498.24209940066635,1
26,21,congruent,YELLOW,yellow,389.4577213767165,1
26,22,congruent,YELLOW,yellow,534.7762059317479,1
26,23,congruent,YELLOW,yellow,623.019974103036,1
26,24,congruent,BLUE,blue,557.4830974131401,1
26,25,congruent,RED,red,535.8736467648471,1
26,26,congruent,GREEN,green,434.1351700718463,0
26,27,congruent,BLUE,blue,613.264349808603,1
26,28,congruent,RED,red,511.9496251553029,1
26,29,congruent,GREEN,green,595.1298429477628,1
26,30,congruent,RED,red,552.2460229912533,1
26,31,congruent,BLUE,blue,469.99448877043824,1
26,32,congruent,BLUE,blue,538.6045252399249,1
26,33,congruent,GREEN,green,501.2991975300063,0
26,34,congruent,GREEN,green,549.8028959615615,1
26,35,congruent,BLUE,blue,335.0194002884485,1
26,36,congruent,BLUE,blue,467.63647004561517,1
26,37,congruent,YELLOW,yellow,391.8264131203538,1
26,38,congruent,BLUE,blue,529.919853879561,1
26,39,congruent,YELLOW,yellow,413.7187715824962,1
26,40,congruent,GREEN,green,405.7484126890113,1
26,41,congruent,GREEN,green,463.39812693818266,1
26,42,congruent,YELLOW,yellow,445.4780816261849,1
26,43,congruent,BLUE,blue,458.77706952818676,1
26,44,congruent,BLUE,blue,523.8731223810285,1
26,45,congruent,BLUE,blue,495.00920843308694,1
26,46,congruent,GREEN,green,518.845571376844,1
26,47,congruent,BLUE,blue,403.28189529047705,1
26,48,congruent,YELLOW,yellow,525.9025438740755,1
26,49,congruent,BLUE,blue,443.6146144096497,1
26,50,congruent,BLUE,blue,491.33576712592645,1
26,51,congruent,YELLOW,yellow,415.8654934830673,1
26,52,congruent,GREEN,green,525.585624557175,1
26,53,congruent,RED,red,542.0342289756447,1
26,54,congruent,GREEN,green,509.44920289869935,1
26,55,congruent,YELLOW,yellow,508.6813728147429,1
26,56,congruent,RED,red,592.8986831463812,1
26,57,congruent,RED,red,543.527706520185,1
26,58,congruent,RED,red,569.9732799387305,1
26,59,congruent,YELLOW,yellow,470.07276784221136,1
26,60,congruent,YELLOW,yellow,481.52882692217486,0
26,61,congruent,BLUE,blue,559.2339624451241,1
26,62,congruent,RED,red,512.6266306213614,1
26,63,congruent,YELLOW,yellow,530.8446467411808,1
26,64,congruent,GREEN,green,667.7403141059017,0
26,65,congruent,GREEN,green,577.4048666526653,1
26,66,congruent,RED,red,554.2519482177121,1
26,67,congruent,RED,red,679.7620257491103,1
26,68,congruent,RED,red,428.49442181718325,1
26,69,congruent,GREEN,green,564.2425562184362,1
26,70,congruent,YELLOW,yellow,455.6070055930419,1
26,71,congruent,YELLOW,yellow,527.8270012497609,1
26,72,congruent,RED,red,382.23321584714705,1
26,73,congruent,BLUE,blue,411.8488920255036,1
26,74,congruent,RED,red,585.1471778780888,1
26,75,congruent,YELLOW,yellow,383.1179978907437,1
26,76,congruent,GREEN,green,397.57083700467615,1
26,77,congruent,BLUE,blue,530.5039390448342,1
26,78,congruent,GREEN,green,456.46848020564045,1
26,79,congruent,YELLOW,yellow,421.8871338554103,1
26,80,congruent,BLUE,blue,416.7743310213232,1
26,81,congruent,YELLOW,yellow,461.2019837520029,1
26,82,congruent,RED,red,576.4838142372606,1
26,83,congruent,YELLOW,yellow,475.46677194981487,1
26,84,congruent,RED,red,559.6398806908293,1
26,85,congruent,RED,red,400.7850420597815,1
26,86,congruent,BLUE,blue,507.56198831906545,1
26,87,congruent,YELLOW,yellow,512.4099526657694,1
26,88,congruent,BLUE,blue,510.29749217730824,1
26,89,congruent,RED,red,428.6727983608969,1
26,90,congruent,RED,red,502.74467320361606,1
26,91,congruent,YELLOW,yellow,560.8273300517258,1
26,92,congruent,BLUE,blue,498.6917040267782,1
26,93,congruent,GREEN,green,533.0032597620155,1
26,94,congruent,RED,red,555.9409136783936,1
26,95,congruent,YELLOW,yellow,606.9732324073383,1
