subject,trial,condition,word,ink,rt,accuracy
21,1,congruent,BLUE,blue,692.1022899471483,1
21,2,congruent,BLUE,blue,464.1289232017396,1
21,3,congruent,GREEN,green,573.9483989929756,1
21,4,congruent,YELLOW,yellow,516.2350525638371,1
21,5,congruent,GREEN,green,624.1037259773618,1
21,6,congruent,BLUE,blue,510.6726931795226,1
21,7,congruent,RED,red,585.03611303928,1
21,8,congruent,YELLOW,yellow,382.05250780532106,1
21,9,congruent,YELLOW,yellow,473.3815522558099,1
21,10,congruent,YELLOW,yellow,493.9671907468408,1
21,11,congruent,BLUE,blue,431.7168201898885,1
21,12,congruent,BLUE,blue,387.6176138936411,1
21,13,congruent,YELLOW,yellow,455.84137554316237,1
21,14,congruent,YELLOW,yellow,578.3721684882316,0
21,15,congruent,BLUE,blue,497.36056426300564,1
21,16,congruent,GREEN,green,571.6693122270237,1
21,17,congruent,GREEN,green,531.9264857419598,1
21,18,congruent,RED,red,533.7383935391889,1
21,19,congruent,BLUE,blue,592.6855966736119,1
21,20,congruent,YELLOW,yellow,504.2056063242862,1
21,21,congruent,YELLOW,yellow,482.18311743686377,1
21,22,congruent,GREEN,green,609.3998514615864,1
21,23,congruent,BLUE,blue,559.4094892526176,1
21,24,congruent,RED,red,543.9232699797958,1
21,25,congruent,BLUE,blue,411.8972273391775,1
21,26,congruent,BLUE,blue,374.2655628798088,1
21,27,congruent,GREEN,green,320.543519523416,1
21,28,congruent,GREEN,green,517.6796313609377,1
21,29,congruent,GREEN,green,543.0241295335067,1
21,30,congruent,RED,red,504.17993675242116,1
21,31,congruent,GREEN,green,412.9253255625231,0
21,32,congruent,BLUE,blue,472.8951465295003,1
21,33,congruent,YELLOW,yellow,346.83454500655535,1
21,34,congruent,GREEN,green,464.24780277314795,1
21,35,congruent,RED,red,487.43938370473353,1
21,36,congruent,BLUE,blue,430.58898682229056,1
21,37,congruent,BLUE,blue,500.98281215897595,1
21,38,congruent,GREEN,green,454.6549689285037,1
21,39,congruent,RED,red,428.31077348795776,1
21,40,congruent,GREEN,green,661.46413140242,1
21,41,congruent,BLUE,blue,472.40906927505046,1
21,42,congruent,BLUE,blue,580.4019204043323,1
21,43,congruent,YELLOW,yellow,329.4901180670024,1
21,44,congruent,YELLOW,yellow,486.84300604767355,1
21,45,congruent,GREEN,green,420.46080795866897,1
21,46,congruent,GREEN,green,569.1804224687593,0
21,47,congruent,GREEN,green,466.73892008664296,1
21,48,congruent,YELLOW,yellow,657.0292707314265,1
21,49,congruent,GREEN,green,527.0335030282254,1
21,50,congruent,YELLOW,yellow,623.8840393088645,1
21,51,congruent,YELLOW,yellow,400.37900150391465,1
21,52,congruent,RED,red,446.11175752382667,1
21,53,congruent,YELLOW,yellow,583.8015428807123,1
21,54,congruent,BLUE,blue,629.3152770107589,1
21,55,congruent,GREEN,green,432.1016162606338,1
21,56,congruent,BLUE,blue,444.33869328532626,1
21,57,congruent,BLUE,blue,553.9693439176875,1
21,58,congruent,GREEN,green,356.0713881066937,1
21,59,congruent,YELLOW,yellow,494.92217000492633,1
21,60,congruent,GREEN,green,469.01007159830647,1
21,61,congruent,YELLOW,yellow,624.8297631350387,1
21,62,congruent,YELLOW,yellow,477.07090395247695,1
21,63,congruent,GREEN,green,573.6538415874728,1
21,64,congruent,GREEN,green,498.3666164547434,1
21,65,congruent,BLUE,blue,362.55733563465265,1
21,66,congruent,YELLOW,yellow,496.9039946452284,1
21,67,congruent,BLUE,blue,520.3506539348995,1
21,68,congruent,YELLOW,yellow,476.05752536915196,1
21,69,congruent,YELLOW,yellow,544.9682549567635,1
21,70,congruent,YELLOW,yellow,406.98045839714655,1
21,71,congruent,YELLOW,yellow,528.8094266467056,1
21,72,congruent,YELLOW,yellow,407.42085477594475,1
21,73,congruent,BLUE,blue,507.1619453832808,1
21,74,congruent,GREEN,green,490.532177420918,1
21,75,congruent,RED,red,669.1278960374027,1
21,76,congruent,GREEN,green,476.4545858440205,1
21,77,congruent,YELLOW,yellow,492.7715199442116,1
21,78,congruent,BLUE,blue,430.2192388273602,1
21,79,congruent,RED,red,424.5180316863101,1
21,80,congruent,GREEN,green,387.12710289768205,1
21,81,congruent,RED,red,494.0038460122875,1
21,82,congruent,GREEN,green,466.2237659291645,1
21,83,congruent,YELLOW,yellow,535.6491635860434,1
21,84,congruent,RED,red,516.9155901653724,1
21,85,congruent,BLUE,blue,512.7330619056227,1
21,86,congruent,RED,red,416.1318917971189,1
21,87,congruent,RED,red,345.0717316285403,1
21,88,congruent,BLUE,blue,414.75352462866897,1
21,89,congruent,BLUE,blue,538.3382793618824,1
21,90,congruent,YELLOW,yellow,328.96391375642577,1
21,91,congruent,YELLOW,yellow,398.5158130980691,1
21,92,congruent,YELLOW,yellow,452.0635487462646,0
21,93,congruent,YELLOW,yellow,411.5066182214263,1
21,94,congruent,YELLOW,yellow,416.29382969362683,1
21,95,congruent,GREEN,green,345.511762905443,1
21,96,congruent,RED,red,562.846896101461,1
21,97,congruent,RED,red,407.82936709741284,1
21,98,congruent,BLUE,blue,480.89230566914284,1
21,99,congruent,BLUE,blue,526.0877430915793,1
21,100,congruent,YELLOW,yellow,322.4262463457078,1
21,101,incongruent,GREEN,blue,629.0940203095365,1
21,102,incongruent,GREEN,blue,716.101127549149,1
21,103,incongruent,GREEN,yellow,675.4430225008327,1
21,104,incongruent,YELLOW,red,691.5348220008718,1
21,105,incongruent,BLUE,red,602.8237385906467,1
21,106,incongruent,RED,green,620.8810887266379,0
21,107,incongruent,YELLOW,blue,674.9840314315526,1
21,108,incongruent,BLUE,yellow,742.0401874063061,1
21,109,incongruent,YELLOW,green,713.3945641333215,1
21,110,incongruent,RED,blue,473.0235814343559,1
21,111,incongruent,YELLOW,green,560.7281765816728,1
