subject,trial,condition,word,ink,rt,accuracy
17,1,congruent,RED,red,516.9509671029844,1
17,2,congruent,GREEN,green,401.8708566672805,1
17,3,congruent,YELLOW,yellow,591.2639040331334,1
17,4,congruent,RED,red,468.9928515967346,1
17,5,congruent,BLUE,blue,588.6013978637142,1
17,6,congruent,YELLOW,yellow,627.0442888878035,1
17,7,congruent,GREEN,green,518.0446856443444,1
17,8,congruent,GREEN,green,508.1677485913873,1
17,9,congruent,RED,red,623.3305563746426,1
17,10,congruent,RED,red,433.62754182468814,1
17,11,congruent,YELLOW,yellow,563.221517104653,1
17,12,congruent,RED,red,530.1931448797521,1
17,13,congruent,BLUE,blue,476.2391153851789,1
17,14,congruent,RED,red,369.66984820004546,1
17,15,congruent,BLUE,blue,582.4226579773366,1
17,16,congruent,YELLOW,yellow,560.3409275929776,1
17,17,congruent,BLUE,blue,485.7871080339888,1
17,18,congruent,RED,red,534.3101034063469,1
17,19,congruent,RED,red,423.14677024351226,1
17,20,congruent,RED,red,523.6672329786419,1
17,21,congruent,BLUE,blue,468.9843943822275,1
17,22,congruent,RED,red,500.69866569577727,1
17,23,congruent,BLUE,blue,496.64959999795207,1
17,24,congruent,GREEN,green,430.7971184795159,1
17,25,congruent,RED,red,528.028093211311,1
17,26,congruent,RED,red,463.32827463058516,1
17,27,congruent,BLUE,blue,568.5381654886216,1
17,28,congruent,BLUE,blue,658.1831496944453,0
17,29,congruent,BLUE,blue,483.2813873125895,1
17,30,congruent,YELLOW,yellow,474.1546416370721,1
17,31,congruent,BLUE,blue,475.4857241960669,1
17,32,congruent,GREEN,green,556.8466228949038,1
17,33,congruent,YELLOW,yellow,478.9988323098939,1
17,34,congruent,RED,red,523.6148156894427,1
17,35,congruent,RED,red,419.29566599642993,1
17,36,congruent,BLUE,blue,540.7349919121855,1
17,37,congruent,YELLOW,yellow,491.70127430453374,1
17,38,congruent,BLUE,blue,422.8398915674391,1
17,39,congruent,RED,red,446.5973651848741,1
17,40,congruent,GREEN,green,542.4751365515787,1
17,41,congruent,RED,red,407.8200339557158,1
17,42,congruent,YELLOW,yellow,413.6083899193978,1
17,43,congruent,RED,red,543.1516312898196,1
17,44,congruent,GREEN,green,465.10175674181215,1
17,45,congruent,GREEN,green,351.0653355551526,1
17,46,congruent,GREEN,green,572.293264175633,1
17,47,congruent,RED,red,465.8959092325677,1
17,48,congruent,RED,red,419.77135830791383,1
17,49,congruent,RED,red,623.4560001085733,1
17,50,congruent,BLUE,blue,340.3391081630044,0
17,51,congruent,BLUE,blue,422.6161197393534,0
17,52,congruent,GREEN,green,551.412051130572,1
17,53,congruent,RED,red,318.8868069090002,1
17,54,congruent,RED,red,580.3365081574505,0
17,55,congruent,RED,red,489.68527227426563,1
17,56,congruent,YELLOW,yellow,473.4515545349661,1
17,57,congruent,YELLOW,yellow,495.20263651814855,1
17,58,congruent,GREEN,green,395.1028493247722,1
17,59,congruent,YELLOW,yellow,447.38819272413707,1
17,60,congruent,RED,red,405.90619459101447,1
17,61,congruent,GREEN,green,490.69470359455124,1
17,62,congruent,YELLOW,yellow,458.6520142661119,1
17,63,congruent,YELLOW,yellow,489.70985685136316,1
17,64,congruent,GREEN,green,493.3114729070069,1
17,65,congruent,RED,red,429.5700848983788,1
17,66,congruent,GREEN,green,283.88794706948806,1
17,67,congruent,BLUE,blue,561.3273208502922,1
17,68,congruent,BLUE,blue,692.442852520441,1
17,69,congruent,RED,red,536.8095705159752,1
17,70,congruent,YELLOW,yellow,500.8118314353205,0
17,71,congruent,RED,red,624.9710496302614,1
17,72,congruent,GREEN,green,533.02768363691,1
17,73,congruent,BLUE,blue,404.891024649338,1
17,74,congruent,BLUE,blue,557.1639945679794,1
17,75,congruent,BLUE,blue,546.8060939089709,1
17,76,congruent,BLUE,blue,399.8431064864807,1
17,77,congruent,GREEN,green,349.6346760728607,1
17,78,congruent,RED,red,500.9666453945358,1
17,79,congruent,YELLOW,yellow,443.35128845779275,1
17,80,congruent,YELLOW,yellow,530.4077184874469,1
17,81,congruent,BLUE,blue,505.3046635827098,1
17,82,congruent,YELLOW,yellow,639.209336235542,1
17,83,congruent,BLUE,blue,630.3659290049397,1
17,84,congruent,YELLOW,yellow,544.3848057969535,1
17,85,congruent,GREEN,green,446.65776217864885,1
17,86,congruent,GREEN,green,384.9157403205516,1
17,87,congruent,YELLOW,yellow,457.43020971280737,0
17,88,congruent,GREEN,green,402.5427046586953,1
17,89,congruent,YELLOW,yellow,567.6433972605292,1
17,90,congruent,BLUE,blue,447.37627583738094,1
17,91,congruent,BLUE,blue,521.2160162945609,1
17,92,congruent,BLUE,blue,549.1239743041026,1
17,93,congruent,BLUE,blue,586.209480139242,0
17,94,congruent,GREEN,green,580.8076326486871,1
17,95,congruent,GREEN,green,489.87079110078497,1
17,96,congruent,RED,red,511.8266414238379,1
17,97,congruent,GREEN,green,460.60152236148247,1
17,98,congruent,YELLOW,yellow,508.46667379963174,1
17,99,congruent,YELLOW,yellow,369.82956846198454,1
17,100,congruent,BLUE,blue,383.45382586154193,1
17,101,incongruent,YELLOW,green,699.2448885902941,1
17,102,incongruent,YELLOW,green,669.6957164006102,1
17,103,incongruent,GREEN,yellow,577.1300185921758,1
17,104,incongruent,BLUE,yellow,512.8697516918296,1
17,105,incongruent,GREEN,red,797.7973095050647,0
17,106,incongruent,RED,yellow,618.2004342227808,1
17,107,incongruent,GREEN,yellow,773.9641159860446,1
17,108,incongruent,BLUE,red,450.71408387184533,1
17,109,incongruent,YELLOW,green,852.097745537357,1
17,110,incongruent,RED,yellow,542.1947773084084,1
17,111,incongruent,RED,yellow,622.2671496946857,1
17,112,incongruent,BLUE,red,730.1512953813225,0
17,113,incongruent,GREEN,yellow,675.3281664142214,1
17,114,incongruent,GREEN,red,577.9616811048347,0
17,115,incongruent,GREEN,red,414.1584701473459,1
17,116,incongruent,RED,blue,654.0607558483194,1
17,117,incongruent,BLUE,red,561.60386704789,1
17,118,incongruent,BLUE,green,353.4281410184097,0
