subject,trial,condition,word,ink,rt,accuracy
5,1,congruent,YELLOW,yellow,545.0765405523473,1
5,2,congruent,BLUE,blue,480.81290556918725,1
5,3,congruent,YELLOW,yellow,565.891459554304,1
5,4,congruent,BLUE,blue,553.0713591852868,1
5,5,congruent,BLUE,blue,439.68589432514244,1
5,6,congruent,RED,red,370.3654703890726,1
5,7,congruent,YELLOW,yellow,647.6113628189496,1
5,8,congruent,YELLOW,yellow,546.1585533739363,1
5,9,congruent,BLUE,blue,685.1877913374035,1
5,10,congruent,BLUE,blue,541.8663645099635,1
5,11,congruent,BLUE,blue,489.4630130194346,1
5,12,congruent,BLUE,blue,536.8988198016307,1
5,13,congruent,YELLOW,yellow,507.3018965112546,1
5,14,congruent,RED,red,336.2662020751492,1
5,15,congruent,BLUE,blue,583.517514035297,1
5,16,congruent,YELLOW,yellow,448.5441155979888,1
5,17,congruent,RED,red,484.9034129457888,1
5,18,congruent,YELLOW,yellow,526.3043576313049,1
5,19,congruent,YELLOW,yellow,504.01713566873883,1
5,20,congruent,BLUE,blue,538.2051868167093,1
5,21,congruent,BLUE,blue,478.6512671454691,1
5,22,congruent,YELLOW,yellow,343.93666220733513,1
5,23,congruent,YELLOW,yellow,538.3806539676436,1
5,24,congruent,BLUE,blue,436.47507734811336,1
5,25,congruent,BLUE,blue,537.5319014754745,1
5,26,congruent,BLUE,blue,484.06652905304963,1
5,27,congruent,BLUE,blue,479.86787330230106,1
5,28,congruent,YELLOW,yellow,581.940342742319,1
5,29,congruent,BLUE,blue,537.8131341637928,1
5,30,congruent,BLUE,blue,508.0894934715004,1
5,31,congruent,BLUE,blue,519.3479127580628,1
5,32,congruent,RED,red,595.4812339277252,1
5,33,congruent,YELLOW,yellow,581.6759879338235,1
5,34,congruent,RED,red,377.28045133498426,1
5,35,congruent,GREEN,green,584.3264481865465,1
5,36,congruent,YELLOW,yellow,592.9570471482302,1
5,37,congruent,GREEN,green,474.0928627042423,1
5,38,congruent,GREEN,green,494.9900541892692,1
5,39,congruent,BLUE,blue,569.5693721237841,1
5,40,congruent,GREEN,green,551.2884618469499,1
5,41,congruent,RED,red,595.4498763656406,1
5,42,congruent,GREEN,green,514.9674526907714,1
5,43,congruent,RED,red,411.6546249033638,1
5,44,congruent,BLUE,blue,427.795031690367,1
5,45,congruent,RED,red,449.7089145833461,1
5,46,congruent,YELLOW,yellow,371.2363327409872,1
5,47,congruent,BLUE,blue,423.5206457914986,1
5,48,congruent,GREEN,green,517.1353399816761,1
5,49,congruent,RED,red,543.4548665580412,1
5,50,congruent,RED,red,541.481904818808,1
5,51,congruent,GREEN,green,602.1661517346529,1
5,52,congruent,BLUE,blue,443.1118502067455,1
5,53,congruent,BLUE,blue,541.5124937523046,1
5,54,congruent,BLUE,blue,539.0270218731024,1
5,55,congruent,BLUE,blue,339.1074828687062,1
5,56,congruent,YELLOW,yellow,540.1419630816933,1
5,57,congruent,YELLOW,yellow,468.9001117989899,1
5,58,congruent,BLUE,blue,495.44434441796506,1
5,59,congruent,GREEN,green,527.8316138098129,1
5,60,congruent,RED,red,506.51171614320793,1
5,61,congruent,RED,red,498.6528722837349,0
5,62,congruent,YELLOW,yellow,522.5481410015979,1
5,63,congruent,RED,red,419.23846663104194,0
5,64,congruent,BLUE,blue,453.9669599352868,1
5,65,congruent,GREEN,green,563.6206070913081,1
5,66,congruent,BLUE,blue,501.67832596733246,1
5,67,congruent,RED,red,643.0238987631196,1
5,68,congruent,RED,red,596.2344268619975,1
5,69,congruent,BLUE,blue,538.8293732116936,1
5,70,congruent,RED,red,454.03406783863323,1
5,71,congruent,GREEN,green,515.297978150874,1
5,72,congruent,YELLOW,yellow,471.8433542991264,1
5,73,congruent,BLUE,blue,611.6699805852251,1
5,74,congruent,GREEN,green,696.1843831930929,1
5,75,congruent,BLUE,blue,592.2381165795379,1
5,76,congruent,GREEN,green,380.21358404865316,1
5,77,congruent,GREEN,green,499.82650399021355,1
5,78,congruent,BLUE,blue,441.2328267465725,1
5,79,congruent,BLUE,blue,483.21612461343165,1
5,80,congruent,GREEN,green,505.64800032666807,1
5,81,congruent,RED,red,496.53507249860525,1
5,82,congruent,YELLOW,yellow,600.3324220390487,1
5,83,congruent,BLUE,blue,616.0374303190574,1
5,84,congruent,BLUE,blue,529.1601373306822,1
5,85,congruent,YELLOW,yellow,560.5760277969434,1
5,86,congruent,YELLOW,yellow,443.4190072620954,1
5,87,congruent,RED,red,476.6475731906744,1
5,88,congruent,BLUE,blue,570.8532155200289,1
5,89,congruent,BLUE,blue,667.3326117682478,1
5,90,congruent,YELLOW,yellow,574.6025505960632,1
5,91,congruent,GREEN,green,519.9080300168158,1
5,92,congruent,YELLOW,yellow,561.5032736536776,1
