subject,trial,condition,word,ink,rt,accuracy
18,1,congruent,BLUE,blue,531.239013360865,1
18,2,congruent,RED,red,517.1245195545094,1
18,3,congruent,RED,red,574.9551766660744,1
18,4,congruent,BLUE,blue,374.7842855253562,1
18,5,congruent,BLUE,blue,479.3243291214848,0
18,6,congruent,GREEN,green,492.5068656948083,1
18,7,congruent,BLUE,blue,383.1435650833168,1
18,8,congruent,YELLOW,yellow,519.7685799422007,1
18,9,congruent,BLUE,blue,537.4917570578588,1
18,10,congruent,BLUE,blue,476.3250755565134,1
18,11,congruent,BLUE,blue,466.2942757101558,1
18,12,congruent,GREEN,green,636.7330261663609,1
18,13,congruent,BLUE,blue,581.8172462329891,0
18,14,congruent,GREEN,green,363.39968000776645,1
18,15,congruent,BLUE,blue,474.9300591459089,1
18,16,congruent,BLUE,blue,478.5317986690213,1
18,17,congruent,BLUE,blue,517.850566342465,1
18,18,congruent,GREEN,green,499.19602169346575,1
18,19,congruent,YELLOW,yellow,525.8226974685365,1
18,20,congruent,GREEN,green,497.04743657160543,1
18,21,congruent,YELLOW,yellow,572.358746162527,1
18,22,congruent,GREEN,green,588.9110234284794,1
18,23,congruent,GREEN,green,322.2793466666217,1
18,24,congruent,YELLOW,yellow,627.4623466160979,1
18,25,congruent,RED,red,437.29598199124626,1
18,26,congruent,GREEN,green,322.31242611313326,1
18,27,congruent,BLUE,blue,603.5538805537352,1
18,28,congruent,RED,red,491.29204005560496,1
18,29,congruent,BLUE,blue,611.3359279876211,1
18,30,congruent,RED,red,471.53399993530513,1
18,31,congruent,BLUE,blue,580.8520842692413,1
18,32,congruent,YELLOW,yellow,359.5837387356945,1
18,33,congruent,YELLOW,yellow,544.5600559913613,1
18,34,congruent,YELLOW,yellow,404.70580979829447,1
18,35,congruent,GREEN,green,576.5296953028636,1
18,36,congruent,YELLOW,yellow,486.1154793267076,1
18,37,congruent,YELLOW,yellow,546.0210256688171,1
18,38,congruent,GREEN,green,507.1075552545171,1
18,39,congruent,GREEN,green,399.37434617562167,1
18,40,congruent,GREEN,green,515.014555417729,1
18,41,congruent,RED,red,514.5897305568043,1
18,42,congruent,YELLOW,yellow,416.7535513471138,1
18,43,congruent,RED,red,467.42552620960254,1
18,44,congruent,GREEN,green,506.24047003318634,1
18,45,congruent,RED,red,724.0882941344935,1
18,46,congruent,RED,red,487.1964359740056,1
18,47,congruent,YELLOW,yellow,367.5043023721631,1
18,48,congruent,YELLOW,yellow,505.1399825214705,1
18,49,congruent,RED,red,481.16630734080854,1
18,50,congruent,GREEN,green,461.32419098016516,1
18,51,congruent,GREEN,green,557.3209946474209,0
18,52,congruent,BLUE,blue,527.8052885413902,1
18,53,congruent,GREEN,green,518.69269588528,1
18,54,congruent,BLUE,blue,559.6449183173778,1
18,55,congruent,BLUE,blue,458.22627166190466,1
18,56,congruent,YELLOW,yellow,519.0303299186912,1
18,57,congruent,YELLOW,yellow,639.9175557575988,1
18,58,congruent,YELLOW,yellow,537.3555264876655,1
18,59,congruent,RED,red,337.42389672117343,1
18,60,congruent,RED,red,561.2303211216888,1
18,61,congruent,BLUE,blue,345.85318876758276,1
18,62,congruent,BLUE,blue,351.1203104079051,1
18,63,congruent,YELLOW,yellow,461.4074478343466,1
18,64,congruent,RED,red,592.2627737536284,1
18,65,congruent,BLUE,blue,487.20734813448496,1
18,66,congruent,BLUE,blue,507.91607891680405,1
18,67,congruent,RED,red,449.15717160604254,0
18,68,congruent,RED,red,438.7305562998233,1
18,69,congruent,RED,red,605.7511051316388,1
18,70,congruent,RED,red,447.50796777835905,1
18,71,congruent,GREEN,green,482.30161692143406,1
18,72,congruent,YELLOW,yellow,399.0044067343564,1
18,73,congruent,BLUE,blue,506.5725949670007,1
18,74,congruent,GREEN,green,487.96884256984225,1
18,75,congruent,RED,red,581.8159569578572,1
18,76,congruent,GREEN,green,397.9181771934332,1
18,77,congruent,YELLOW,yellow,438.17118859647474,1
18,78,congruent,YELLOW,yellow,580.1355511861917,1
18,79,congruent,YELLOW,yellow,420.30663215543314,1
18,80,congruent,BLUE,blue,531.2322586756704,1
18,81,congruent,GREEN,green,583.0034789493991,1
18,82,congruent,BLUE,blue,563.3848480461622,1
18,83,congruent,YELLOW,yellow,327.58322246238936,1
18,84,congruent,RED,red,609.1271878252476,1
18,85,congruent,GREEN,green,389.893859892058,1
18,86,congruent,BLUE,blue,586.7481921926296,1
18,87,congruent,BLUE,blue,579.1281001239012,0
18,88,congruent,YELLOW,yellow,369.3432833017107,1
18,89,congruent,GREEN,green,473.1613689036903,1
18,90,congruent,BLUE,blue,562.7686256463526,1
18,91,congruent,BLUE,blue,372.80877264476874,1
18,92,congruent,RED,red,480.2875276497262,1
18,93,congruent,YELLOW,yellow,412.3521871996884,1
18,94,congruent,BLUE,blue,648.5273351957267,1
18,95,congruent,BLUE,blue,546.2747737494436,0
18,96,congruent,BLUE,blue,619.1045492152751,1
18,97,congruent,GREEN,green,445.13731886923233,1
18,98,congruent,YELLOW,yellow,702.1294616279808,1
18,99,congruent,BLUE,blue,439.37300914357826,1
18,100,congruent,RED,red,568.3182813234941,1
18,101,incongruent,YELLOW,red,607.6914086736916,1
18,102,incongruent,YELLOW,blue,632.0249027113581,0
18,103,incongruent,BLUE,green,656.288007508595,1
18,104,incongruent,RED,yellow,534.982727086989,0
18,105,incongruent,RED,yellow,636.2756779050825,1
18,106,incongruent,GREEN,red,608.0496336587411,1
18,107,incongruent,YELLOW,blue,726.2509481472903,1
