subject,trial,condition,word,ink,rt,accuracy
15,1,congruent,YELLOW,yellow,401.513591189333,1
15,2,congruent,GREEN,green,522.2144783689762,1
15,3,congruent,RED,red,449.5376021434109,1
15,4,congruent,RED,red,453.99121455708234,1
15,5,congruent,BLUE,blue,361.0687923694125,1
15,6,congruent,GREEN,green,483.8547327196069,1
15,7,congruent,GREEN,green,470.853660223084,1
15,8,congruent,BLUE,blue,549.4424130175322,1
15,9,congruent,GREEN,green,564.8050361240997,1
15,10,congruent,GREEN,green,653.6114869899784,1
15,11,congruent,GREEN,green,522.8646245371152,1
15,12,congruent,GREEN,green,518.8033075720715,1
15,13,congruent,BLUE,blue,601.4533724520296,1
15,14,congruent,BLUE,blue,472.85278871856457,1
15,15,congruent,RED,red,438.33764985057314,1
15,16,congruent,BLUE,blue,594.6584738430902,1
15,17,congruent,GREEN,green,523.7381286110879,1
15,18,congruent,YELLOW,yellow,369.7924651557128,1
15,19,congruent,RED,red,551.2718685560437,1
15,20,congruent,YELLOW,yellow,513.3556247350721,1
15,21,congruent,RED,red,419.06726893547125,1
15,22,congruent,BLUE,blue,530.8057128284296,1
15,23,congruent,YELLOW,yellow,407.82553365491907,1
15,24,congruent,BLUE,blue,357.25064984455014,1
15,25,congruent,GREEN,green,381.8552235178233,1
15,26,congruent,GREEN,green,671.0686494897818,1
15,27,congruent,BLUE,blue,537.2819777701884,1
15,28,congruent,GREEN,green,412.53504194500965,1
15,29,congruent,BLUE,blue,411.04695211033356,1
15,30,congruent,BLUE,blue,496.00782905449677,1
15,31,congruent,RED,red,672.3653554154364,1
15,32,congruent,GREEN,green,563.2332788348705,1
15,33,congruent,GREEN,green,541.3845008725698,1
15,34,congruent,RED,red,475.49932128058447,1
15,35,congruent,BLUE,blue,434.295747916979,1
15,36,congruent,BLUE,blue,494.0559529236469,1
15,37,congruent,RED,red,620.3659856669223,1
15,38,congruent,GREEN,green,526.8651809542237,1
15,39,congruent,RED,red,370.36350508550873,1
15,40,congruent,RED,red,453.1152119926214,1
15,41,congruent,BLUE,blue,508.08306474655626,1
15,42,congruent,RED,red,446.44247225799865,1
15,43,congruent,GREEN,green,377.8940415975538,1
15,44,congruent,RED,red,568.3422341216265,1
15,45,congruent,BLUE,blue,524.5036917061605,1
15,46,congruent,RED,red,453.22844150246857,1
15,47,congruent,BLUE,blue,631.6977209494479,1
15,48,congruent,RED,red,475.070838266428,1
15,49,congruent,RED,red,451.60028500915763,1
15,50,congruent,RED,red,333.3745393616953,1
15,51,congruent,RED,red,477.9395881266415,1
15,52,congruent,RED,red,499.24503025806285,1
15,53,congruent,GREEN,green,381.92310285033665,1
15,54,congruent,YELLOW,yellow,464.4295872345928,0
15,55,congruent,YELLOW,yellow,616.0402347866802,1
15,56,congruent,BLUE,blue,631.928933507571,1
15,57,congruent,RED,red,504.7470374711843,1
15,58,congruent,BLUE,blue,655.9449319577295,1
15,59,congruent,GREEN,green,498.34000909498275,1
15,60,congruent,YELLOW,yellow,574.1208768795515,1
15,61,congruent,YELLOW,yellow,615.4249133217372,1
15,62,congruent,GREEN,green,358.54560883367975,1
15,63,congruent,YELLOW,yellow,392.8935708640386,1
15,64,congruent,RED,red,470.0803494849702,1
15,65,congruent,RED,red,442.32204628461477,1
15,66,congruent,RED,red,537.5158470509676,1
15,67,congruent,GREEN,green,572.0348146290814,1
15,68,congruent,GREEN,green,372.29917866134485,0
15,69,congruent,GREEN,green,546.9767509287681,1
15,70,congruent,YELLOW,yellow,629.9222138987275,1
15,71,congruent,GREEN,green,637.5372785308235,1
15,72,congruent,GREEN,green,557.5237790216944,1
15,73,congruent,YELLOW,yellow,583.9592096061342,0
15,74,congruent,RED,red,598.065156406981,1
15,75,congruent,YELLOW,yellow,542.7784038706338,1
15,76,congruent,YELLOW,yellow,440.81426555294723,1
15,77,congruent,BLUE,blue,459.0740188596341,1
15,78,congruent,YELLOW,yellow,513.4427660751215,1
15,79,congruent,BLUE,blue,476.1705500784236,1
15,80,congruent,YELLOW,yellow,482.8537469038074,1
15,81,congruent,RED,red,375.54017004508614,0
15,82,congruent,YELLOW,yellow,471.4855737123475,1
15,83,congruent,RED,red,538.1777638889442,1
15,84,congruent,GREEN,green,538.8077876013725,1
15,85,congruent,GREEN,green,364.81256641220125,1
15,86,congruent,YELLOW,yellow,436.0617030708498,1
15,87,congruent,RED,red,447.6050739450708,1
15,88,congruent,GREEN,green,468.7690650417973,1
15,89,congruent,BLUE,blue,562.0910810418302,1
15,90,congruent,YELLOW,yellow,595.9336381748084,1
15,91,congruent,RED,red,366.0238536063885,1
15,92,congruent,RED,red,492.88017004231324,1
15,93,congruent,YELLOW,yellow,436.2624249478969,0
15,94,congruent,GREEN,green,628.8048210433235,1
15,95,congruent,GREEN,green,569.6298604959725,1
15,96,congruent,GREEN,green,363.35216100081016,1
15,97,congruent,BLUE,blue,611.1818744360415,1
15,98,congruent,RED,red,548.3010290980666,1
15,99,congruent,BLUE,blue,377.166576789744,1
15,100,congruent,BLUE,blue,597.5680356837727,1
15,101,incongruent,GREEN,yellow,688.8241244481412,1
15,102,incongruent,GREEN,blue,628.8169503993925,1
15,103,incongruent,RED,yellow,417.15865047031366,1
15,104,incongruent,BLUE,green,706.5912891788363,0
15,105,incongruent,YELLOW,red,560.4604342136513,1
15,106,incongruent,YELLOW,blue,631.037203396993,1
15,107,incongruent,RED,yellow,582.7929562818048,1
15,108,incongruent,RED,yellow,686.6791904449648,1
15,109,incongruent,RED,blue,522.1338432400596,1
15,110,incongruent,RED,yellow,696.942339971299,1
15,111,incongruent,BLUE,green,442.1353015105345,1
15,112,incongruent,YELLOW,green,642.6879078883231,1
15,113,incongruent,YELLOW,red,731.1404271481717,1
15,114,incongruent,BLUE,red,494.37952138187563,0
15,115,incongruent,YELLOW,blue,725.5088623264905,1
15,116,incongruent,RED,blue,690.9501681521959,0
15,117,incongruent,YELLOW,green,490.7527172178978,0
15,118,incongruent,RED,green,473.4154630466335,1
15,119,incongruent,GREEN,yellow,532.0683778860559,1
15,120,incongruent,BLUE,red,691.2358910425618,1
15,121,incongruent,RED,blue,660.114501550407,0
15,122,incongruent,YELLOW,blue,647.078360163905,1
15,123,incongruent,RED,green,702.6846880809212,1
