subject,trial,condition,word,ink,rt,accuracy
12,1,congruent,RED,red,534.627246592006,1
12,2,congruent,YELLOW,yellow,508.8645725098927,1
12,3,congruent,GREEN,green,497.64103337941265,1
12,4,congruent,YELLOW,yellow,512.5653294387455,1
12,5,congruent,BLUE,blue,466.89454996379163,1
12,6,congruent,BLUE,blue,641.6016490816816,1
12,7,congruent,GREEN,green,528.5897069856985,1
12,8,congruent,GREEN,green,498.34092592839147,1
12,9,congruent,BLUE,blue,415.2235726652852,0
12,10,congruent,BLUE,blue,421.44749738649676,1
12,11,congruent,RED,red,440.03087316199145,1
12,12,congruent,BLUE,blue,537.5900935005994,1
12,13,congruent,BLUE,blue,573.3029601643685,1
12,14,congruent,BLUE,blue,454.7236601986111,1
12,15,congruent,GREEN,green,432.74757202412655,1
12,16,congruent,YELLOW,yellow,441.5606579078063,1
12,17,congruent,RED,red,413.2698942342464,0
12,18,congruent,YELLOW,yellow,508.770340402264,1
12,19,congruent,YELLOW,yellow,597.9566528179772,1
12,20,congruent,RED,red,291.4874103179551,1
12,21,congruent,BLUE,blue,493.6770961409372,1
12,22,congruent,GREEN,green,604.8809146937738,1
12,23,congruent,BLUE,blue,436.92121859359617,1
12,24,congruent,YELLOW,yellow,491.3716394534607,1
12,25,congruent,GREEN,green,563.5619552311638,1
12,26,congruent,RED,red,529.2382438405494,1
12,27,congruent,BLUE,blue,526.4204751191892,1
12,28,congruent,BLUE,blue,317.0538122722795,1
12,29,congruent,YELLOW,yellow,467.1125971775905,1
12,30,congruent,RED,red,484.91864933239174,1
12,31,congruent,BLUE,blue,584.8365218508425,1
12,32,congruent,RED,red,525.4955699116201,1
12,33,congruent,BLUE,blue,560.6357375514201,1
12,34,congruent,RED,red,568.3714742331595,1
12,35,congruent,RED,red,384.0419994347735,1
12,36,congruent,GREEN,green,543.3436144312891,1
12,37,congruent,RED,red,540.6215012200247,1
12,38,congruent,YELLOW,yellow,396.8128505194295,1
12,39,congruent,GREEN,green,333.0164766974991,1
12,40,congruent,RED,red,519.5346000483453,1
12,41,congruent,RED,red,536.5602077650072,1
12,42,congruent,YELLOW,yellow,444.65773824322736,1
12,43,congruent,GREEN,green,581.9700862424817,1
12,44,congruent,BLUE,blue,390.5621908378537,1
12,45,congruent,YELLOW,yellow,654.9486603324818,1
12,46,congruent,RED,red,549.2277365278774,1
12,47,congruent,YELLOW,yellow,619.2164633180741,1
12,48,congruent,GREEN,green,565.3015275918925,1
12,49,congruent,BLUE,blue,527.6052551370263,1
12,50,congruent,GREEN,green,531.4043787011955,1
12,51,congruent,GREEN,green,602.8738899374592,1
12,52,congruent,BLUE,blue,589.2032753906653,1
12,53,congruent,YELLOW,yellow,520.154068692037,1
12,54,congruent,RED,red,664.125228931846,0
12,55,congruent,GREEN,green,415.7416682175146,1
12,56,congruent,BLUE,blue,395.731473623998,1
12,57,congruent,YELLOW,yellow,696.7171695590318,0
12,58,congruent,YELLOW,yellow,436.5268997400463,1
12,59,congruent,BLUE,blue,627.3079550480354,1
12,60,congruent,BLUE,blue,565.7214558205163,1
12,61,congruent,BLUE,blue,465.6580081970582,1
12,62,congruent,RED,red,501.14368388185954,1
12,63,congruent,BLUE,blue,467.8048478858782,1
12,64,congruent,YELLOW,yellow,507.8916548534844,1
12,65,congruent,RED,red,460.3287638736381,1
12,66,congruent,YELLOW,yellow,414.0635790286868,1
12,67,congruent,GREEN,green,555.0183241584543,1
12,68,congruent,RED,red,476.4843925444949,1
12,69,congruent,GREEN,green,485.1110451236673,1
12,70,congruent,GREEN,green,472.0866812130978,1
12,71,congruent,YELLOW,yellow,527.7393905930079,1
12,72,congruent,GREEN,green,421.6127679979872,1
12,73,congruent,YELLOW,yellow,526.5182849073403,1
12,74,congruent,RED,red,458.50370853895635,1
12,75,congruent,RED,red,481.8556107607993,1
12,76,congruent,GREEN,green,460.50773255184856,1
12,77,congruent,BLUE,blue,504.69235819384227,1
12,78,congruent,RED,red,535.2165270196435,1
12,79,congruent,YELLOW,yellow,430.9810527740941,1
12,80,congruent,RED,red,454.3208083169664,1
12,81,congruent,BLUE,blue,489.67640642912517,1
12,82,congruent,YELLOW,yellow,372.20277450018784,1
12,83,congruent,BLUE,blue,490.3785877490569,1
12,84,congruent,GREEN,green,632.1673188393677,1
12,85,congruent,YELLOW,yellow,471.0391311528525,1
12,86,congruent,GREEN,green,496.86378082612976,1
12,87,congruent,RED,red,411.94697818272084,1
12,88,congruent,GREEN,green,473.36413121335323,1
12,89,congruent,RED,red,541.397300218129,1
12,90,congruent,GREEN,green,562.8783430141652,1
12,91,congruent,YELLOW,yellow,512.7037546051117,1
12,92,congruent,GREEN,green,481.26530936074397,1
12,93,congruent,GREEN,green,405.9034435303717,1
12,94,congruent,YELLOW,yellow,498.93291885635944,0
12,95,congruent,GREEN,green,524.7700585440269,1
12,96,congruent,GREEN,green,469.7097602171559,1
12,97,congruent,BLUE,blue,575.7693715965252,1
12,98,congruent,YELLOW,yellow,518.4327509093205,1
12,99,congruent,BLUE,blue,423.7186088262688,1
12,100,congruent,GREEN,green,470.79353150629237,1
12,101,incongruent,GREEN,red,565.5535610652179,1
12,102,incongruent,RED,yellow,815.7012603144301,0
12,103,incongruent,RED,green,609.5406059374178,1
12,104,incongruent,GREEN,red,593.7987585294493,1
12,105,incongruent,RED,yellow,539.0582112759737,1
12,106,incongruent,RED,yellow,706.8638957574351,0
12,107,incongruent,BLUE,red,539.3457354826785,0
12,108,incongruent,GREEN,blue,508.7062779112902,1
12,109,incongruent,YELLOW,blue,624.6741961596989,0
12,110,incongruent,RED,yellow,475.71783312446587,1
12,111,incongruent,RED,yellow,561.2804373949796,1
12,112,incongruent,BLUE,green,844.9795470413349,1
12,113,incongruent,GREEN,red,654.7122023023722,1
12,114,incongruent,RED,yellow,735.695788807293,1
12,115,incongruent,RED,yellow,487.80558299773213,0
12,116,incongruent,YELLOW,red,432.38604553412233,1
12,117,incongruent,BLUE,yellow,745.9564457402416,0
12,118,incongruent,YELLOW,green,659.8007394890285,1
12,119,incongruent,BLUE,green,812.1634863098928,1
12,120,incongruent,YELLOW,green,754.3555715707562,1
12,121,incongruent,GREEN,red,427.8005753177207,1
12,122,incongruent,BLUE,green,770.2888860884965,1
12,123,incongruent,YELLOW,green,548.1825011205872,1
12,124,incongruent,RED,yellow,641.2536216585893,1
12,125,incongruent,RED,yellow,676.0475840118837,1
12,126,incongruent,GREEN,blue,581.7423649511358,1
12,127,incongruent,GREEN,yellow,573.2985862730503,1
12,128,incongruent,GREEN,blue,651.1749215349914,1
12,129,incongruent,BLUE,red,676.9816245309787,1
12,130,incongruent,RED,yellow,490.27479786389995,1
12,131,incongruent,YELLOW,blue,827.2087506692943,0
12,132,incongruent,YELLOW,red,784.6947914103056,1
12,133,incongruent,GREEN,yellow,616.931675983892,1
12,134,incongruent,YELLOW,blue,480.7627229391172,1
12,135,incongruent,YELLOW,red,752.4809280436605,1
12,136,incongruent,GREEN,blue,851.7918910317109,1
12,137,incongruent,YELLOW,blue,538.2480998099272,1
12,138,incongruent,BLUE,yellow,666.2385595774799,1
12,139,incongruent,GREEN,yellow,504.34842802409906,1
12,140,incongruent,YELLOW,green,600.0100819153987,1
12,141,incongruent,GREEN,yellow,712.8483509656444,1
12,142,incongruent,RED,blue,505.0426080199476,1
12,143,incongruent,RED,blue,540.3361777833162,1
12,144,incongruent,YELLOW,blue,614.7021502422521,0
12,145,incongruent,GREEN,red,595.7416656050771,1
12,146,incongruent,BLUE,green,651.7931873569613,0
12,147,incongruent,YELLOW,blue,638.3161704964598,1
12,148,incongruent,RED,yellow,453.6427810952255,1
12,149,incongruent,GREEN,yellow,522.0251988854855,1
12,150,incongruent,GREEN,red,664.6858364488578,1
12,151,incongruent,RED,yellow,696.8036730259569,1
12,152,incongruent,GREEN,red,794.9423190120987,1
12,153,incongruent,BLUE,yellow,708.6975202630348,1
12,154,incongruent,BLUE,yellow,647.5688715408879,1
12,155,incongruent,BLUE,green,710.5870895730325,1
12,156,incongruent,RED,yellow,540.1613287447827,1
12,157,incongruent,GREEN,yellow,421.48443749217796,0
12,158,incongruent,RED,green,625.5942767549685,1
12,159,incongruent,BLUE,green,620.6051364954698,1
12,160,incongruent,RED,blue,567.8657302575929,1
