subject,trial,condition,word,ink,rt,accuracy
10,1,congruent,GREEN,green,547.1966931765982,1
10,2,congruent,RED,red,242.67268295402909,1
10,3,congruent,YELLOW,yellow,541.1234814422797,1
10,4,congruent,GREEN,green,510.44557191962645,1
10,5,congruent,GREEN,green,497.5988340372475,1
10,6,congruent,RED,red,465.67561867698964,1
10,7,congruent,RED,red,478.2896591144698,1
10,8,congruent,RED,red,541.8947986339206,1
10,9,congruent,BLUE,blue,353.7798363864142,1
10,10,congruent,YELLOW,yellow,477.8557543381249,1
10,11,congruent,GREEN,green,561.8908634615532,1
10,12,congruent,GREEN,green,400.6145340588778,1
10,13,congruent,BLUE,blue,434.5367154651643,1
10,14,congruent,RED,red,519.2714826386505,1
10,15,congruent,GREEN,green,431.93186141625574,1
10,16,congruent,RED,red,463.2652603984063,1
10,17,congruent,GREEN,green,491.45217250512076,1
10,18,congruent,YELLOW,yellow,512.9504205356212,1
10,19,congruent,YELLOW,yellow,407.1645502343947,1
10,20,congruent,RED,red,499.49695351374083,1
10,21,congruent,GREEN,green,500.3917773950185,1
10,22,congruent,YELLOW,yellow,482.2622478916897,1
10,23,congruent,YELLOW,yellow,616.984099373952,1
10,24,congruent,BLUE,blue,488.890672730834,1
10,25,congruent,BLUE,blue,491.93745696153053,1
10,26,congruent,GREEN,green,571.9974531096141,1
10,27,congruent,BLUE,blue,537.2050067610751,1
10,28,congruent,RED,red,654.0158179770848,1
10,29,congruent,RED,red,487.98822514009987,1
10,30,congruent,GREEN,green,394.0932104892869,1
10,31,congruent,YELLOW,yellow,382.69464289622385,1
10,32,congruent,RED,red,528.3280408503645,1
10,33,congruent,RED,red,636.8498593366527,0
10,34,congruent,RED,red,413.17463791588557,1
10,35,congruent,YELLOW,yellow,481.1021869190806,1
10,36,congruent,RED,red,483.2273187160809,1
10,37,congruent,BLUE,blue,597.3458835061612,1
10,38,congruent,YELLOW,yellow,416.9152688423036,1
10,39,congruent,RED,red,656.6938495072487,1
10,40,congruent,RED,red,414.9159637849608,1
10,41,congruent,BLUE,blue,450.2161335535176,1
10,42,congruent,BLUE,blue,466.9298273886055,1
10,43,congruent,GREEN,green,577.2817271390463,1
10,44,congruent,BLUE,blue,479.23223996174283,1
10,45,congruent,RED,red,354.7221410993293,1
10,46,congruent,GREEN,green,594.3821401200835,1
10,47,congruent,RED,red,501.5411335902293,1
10,48,congruent,RED,red,548.4360135269419,1
10,49,congruent,BLUE,blue,612.8821874957207,1
10,50,congruent,GREEN,green,477.9610434836132,1
10,51,congruent,GREEN,green,398.39542763285795,1
10,52,congruent,RED,red,348.0485279662,1
10,53,congruent,RED,red,476.27049916147683,1
10,54,congruent,BLUE,blue,407.40699858765015,1
10,55,congruent,GREEN,green,528.511371917293,1
10,56,congruent,YELLOW,yellow,412.58700554721196,1
10,57,congruent,GREEN,green,388.89177760784116,1
10,58,congruent,YELLOW,yellow,590.371701439349,0
10,59,congruent,BLUE,blue,493.01596641220794,1
10,60,congruent,RED,red,622.5514874497949,1
10,61,congruent,RED,red,490.17774570479304,1
10,62,congruent,GREEN,green,435.80610704237813,1
10,63,congruent,BLUE,blue,505.1131260980898,1
10,64,congruent,YELLOW,yellow,544.0018869334461,1
10,65,congruent,RED,red,514.3265799313787,1
10,66,congruent,YELLOW,yellow,522.3268378291169,1
10,67,congruent,RED,red,421.7281350341108,1
10,68,congruent,BLUE,blue,423.5320366259877,1
10,69,congruent,RED,red,492.4481508929472,1
10,70,congruent,YELLOW,yellow,432.04437553674995,1
10,71,congruent,YELLOW,yellow,537.4899822697291,1
10,72,congruent,YELLOW,yellow,492.1803237848347,1
10,73,congruent,RED,red,487.1196948260862,1
10,74,congruent,GREEN,green,490.83523466162944,1
10,75,congruent,RED,red,435.11891845413925,1
10,76,congruent,YELLOW,yellow,582.7332625452545,1
10,77,congruent,BLUE,blue,504.83432912553974,1
10,78,congruent,GREEN,green,476.85270266216645,1
10,79,congruent,BLUE,blue,580.1547686075544,1
10,80,congruent,RED,red,515.0425268048175,1
10,81,congruent,YELLOW,yellow,617.4624965042015,1
10,82,congruent,BLUE,blue,338.2498443149406,1
10,83,congruent,YELLOW,yellow,409.8964075251479,1
10,84,congruent,GREEN,green,538.0989566321596,1
10,85,congruent,BLUE,blue,457.02293002641056,1
10,86,congruent,YELLOW,yellow,552.0512323526358,1
10,87,congruent,GREEN,green,531.3488886269417,1
10,88,congruent,YELLOW,yellow,445.03003423403874,1
10,89,congruent,BLUE,blue,641.3734025793849,1
10,90,congruent,GREEN,green,566.0694170635898,1
10,91,congruent,YELLOW,yellow,439.99617886516234,1
10,92,congruent,BLUE,blue,441.52351920310065,1
10,93,congruent,BLUE,blue,525.8429038287752,1
10,94,congruent,YELLOW,yellow,346.02542225562354,1
10,95,congruent,GREEN,green,471.38818899879107,1
10,96,congruent,GREEN,green,467.1208746545728,1
10,97,congruent,YELLOW,yellow,477.9857624123501,1
10,98,congruent,YELLOW,yellow,705.2061279109997,1
10,99,congruent,BLUE,blue,469.06363468605423,1
10,100,congruent,BLUE,blue,571.0589246849656,1
10,101,incongruent,YELLOW,red,556.2734166292812,1
10,102,incongruent,BLUE,green,789.6140364104856,1
10,103,incongruent,GREEN,red,660.8502784654386,1
10,104,incongruent,GREEN,blue,643.6018831963255,0
10,105,incongruent,YELLOW,green,547.1009857680734,1
10,106,incongruent,GREEN,blue,731.4620276369535,1
10,107,incongruent,BLUE,green,496.7415349123443,1
