subject,trial,condition,word,ink,rt,accuracy
13,1,congruent,GREEN,green,336.4951664932679,1
13,2,congruent,YELLOW,yellow,325.9110883899513,1
13,3,congruent,RED,red,468.3001224373469,1
13,4,congruent,RED,red,428.99945632238394,1
13,5,congruent,GREEN,green,503.33287330758145,1
13,6,congruent,YELLOW,yellow,456.19592038799,1
13,7,congruent,GREEN,green,465.29923770520435,1
13,8,congruent,GREEN,green,522.9292931927413,1
13,9,congruent,YELLOW,yellow,552.3965858428013,1
13,10,congruent,GREEN,green,467.2230315704515,1
13,11,congruent,GREEN,green,537.0708465670914,1
13,12,congruent,BLUE,blue,354.3407224941534,1
13,13,congruent,BLUE,blue,440.866926049157,1
13,14,congruent,RED,red,522.4284344155672,1
13,15,congruent,RED,red,469.9555367604195,1
13,16,congruent,BLUE,blue,550.634595921856,1
13,17,congruent,RED,red,407.91786373046256,1
13,18,congruent,RED,red,563.1227110326245,1
13,19,congruent,GREEN,green,562.5767914789284,1
13,20,congruent,YELLOW,yellow,514.3300951718511,1
13,21,congruent,BLUE,blue,494.5479165720888,1
13,22,congruent,GREEN,green,571.2698295957697,1
13,23,congruent,RED,red,482.1794016777827,1
13,24,congruent,RED,red,523.1733433619459,1
13,25,congruent,BLUE,blue,409.7987899814344,1
13,26,congruent,GREEN,green,444.9190105365114,1
13,27,congruent,BLUE,blue,530.8877222426499,1
13,28,congruent,BLUE,blue,452.3989193148935,1
13,29,congruent,RED,red,474.2239040373039,1
13,30,congruent,GREEN,green,586.719999888553,1
13,31,congruent,YELLOW,yellow,513.6508349402451,1
13,32,congruent,GREEN,green,540.3965907495949,1
13,33,congruent,BLUE,blue,581.1257793653344,1
13,34,congruent,YELLOW,yellow,479.35325178403474,1
13,35,congruent,BLUE,blue,474.6840779560337,1
13,36,congruent,RED,red,583.3176833011726,1
13,37,congruent,GREEN,green,364.2536708375462,1
13,38,congruent,BLUE,blue,530.0919344443192,1
13,39,congruent,GREEN,green,508.42378915544015,1
13,40,congruent,YELLOW,yellow,626.6791550817696,1
13,41,congruent,GREEN,green,485.73539633364675,1
13,42,congruent,YELLOW,yellow,516.1865773690679,1
13,43,congruent,YELLOW,yellow,397.9315127448665,1
13,44,congruent,YELLOW,yellow,472.3777649966119,1
13,45,congruent,BLUE,blue,411.8064580796611,1
13,46,congruent,RED,red,547.6348562122348,1
13,47,congruent,BLUE,blue,506.56946081769337,1
13,48,congruent,RED,red,473.1308973523884,1
13,49,congruent,BLUE,blue,520.8589029083208,1
13,50,congruent,GREEN,green,608.9890471718693,1
13,51,congruent,GREEN,green,447.0342504935541,1
13,52,congruent,GREEN,green,541.9404300359254,1
13,53,congruent,RED,red,502.5706639818893,1
13,54,congruent,YELLOW,yellow,415.1419614949946,1
13,55,congruent,BLUE,blue,371.4747629886373,1
13,56,congruent,YELLOW,yellow,600.6825955386532,1
13,57,congruent,BLUE,blue,623.4930389163976,0
13,58,congruent,GREEN,green,598.1194527628573,1
13,59,congruent,GREEN,green,421.4602374199061,1
13,60,congruent,BLUE,blue,470.92009865005565,1
13,61,congruent,GREEN,green,655.1790568979839,1
13,62,congruent,BLUE,blue,560.250667541507,1
13,63,congruent,BLUE,blue,552.7772304900843,1
13,64,congruent,RED,red,646.6708511420363,1
13,65,congruent,GREEN,green,409.78081941827946,1
13,66,congruent,RED,red,461.6425343003122,1
13,67,congruent,RED,red,457.6031659017023,1
13,68,congruent,YELLOW,yellow,466.6870826303597,1
13,69,congruent,RED,red,412.8561622436202,1
13,70,congruent,RED,red,507.4421966723307,1
13,71,congruent,BLUE,blue,483.7301986668129,1
13,72,congruent,GREEN,green,425.6429157166774,1
13,73,congruent,GREEN,green,648.2483884115754,1
13,74,congruent,RED,red,504.89493529713366,1
13,75,congruent,BLUE,blue,307.8203999517518,0
13,76,congruent,GREEN,green,474.16772968742174,1
13,77,congruent,BLUE,blue,294.96931084360364,1
13,78,congruent,BLUE,blue,480.5972111613251,1
13,79,congruent,RED,red,530.1475198258975,1
13,80,congruent,RED,red,455.69121225947003,1
13,81,congruent,GREEN,green,497.3081163929155,1
13,82,congruent,YELLOW,yellow,526.656329613975,1
13,83,congruent,RED,red,469.22529676127465,0
13,84,congruent,BLUE,blue,610.2621578449468,1
13,85,congruent,GREEN,green,650.3407104270466,1
13,86,congruent,BLUE,blue,565.054023063642,1
13,87,congruent,BLUE,blue,577.2767212304739,1
13,88,congruent,YELLOW,yellow,686.963569779369,1
13,89,congruent,GREEN,green,489.36933157835557,1
13,90,congruent,YELLOW,yellow,513.9350698160988,1
13,91,congruent,BLUE,blue,375.6455553914808,0
13,92,congruent,BLUE,blue,494.9519608168797,1
13,93,congruent,BLUE,blue,456.9737167798727,1
13,94,congruent,BLUE,blue,488.72436748125267,1
13,95,congruent,GREEN,green,510.0706560859537,1
13,96,congruent,BLUE,blue,489.34323109847185,1
13,97,congruent,RED,red,477.2298903799493,1
13,98,congruent,BLUE,blue,301.49068001974075,0
13,99,congruent,RED,red,597.4171873924561,1
13,100,congruent,GREEN,green,550.4401372623579,1
13,101,incongruent,GREEN,red,667.5652378029223,1
13,102,incongruent,RED,green,730.5696063225057,1
13,103,incongruent,YELLOW,blue,695.6542885333157,1
