subject,trial,condition,word,ink,rt,accuracy
23,1,congruent,YELLOW,yellow,524.1308149394272,1
23,2,congruent,YELLOW,yellow,601.7888486542031,1
23,3,congruent,BLUE,blue,430.78617100131044,1
23,4,congruent,YELLOW,yellow,348.163957898051,1
23,5,congruent,BLUE,blue,531.5486671625736,1
23,6,congruent,RED,red,577.3007365139963,1
23,7,congruent,BLUE,blue,492.0440543474173,1
23,8,congruent,GREEN,green,431.78895890638876,1
23,9,congruent,BLUE,blue,547.794938155695,1
23,10,congruent,RED,red,422.71979895335687,1
23,11,congruent,GREEN,green,570.812180040847,1
23,12,congruent,BLUE,blue,464.24809901867775,1
23,13,congruent,RED,red,391.1446452470948,1
23,14,congruent,BLUE,blue,401.629981977758,1
23,15,congruent,GREEN,green,459.451964083534,1
23,16,congruent,BLUE,blue,515.5389766556681,1
23,17,congruent,RED,red,553.5125777586887,1
23,18,congruent,BLUE,blue,422.4389208586538,1
23,19,congruent,BLUE,blue,407.7637995761113,1
23,20,congruent,BLUE,blue,526.6038925893254,1
23,21,congruent,BLUE,blue,448.48047676953894,1
23,22,congruent,GREEN,green,535.9581402007461,1
23,23,congruent,RED,red,576.4403404089999,1
23,24,congruent,BLUE,blue,405.8396653053974,1
23,25,congruent,YELLOW,yellow,390.2309868309047,1
23,26,congruent,GREEN,green,526.6101199220117,1
23,27,congruent,GREEN,green,449.2521387634191,1
23,28,congruent,GREEN,green,540.6687592367616,1
23,29,congruent,GREEN,green,568.2200635286694,1
23,30,congruent,YELLOW,yellow,363.02285562469115,1
23,31,congruent,YELLOW,yellow,529.4454913933446,1
23,32,congruent,RED,red,342.04774127258844,1
23,33,congruent,GREEN,green,418.39334612471,1
23,34,congruent,BLUE,blue,441.9120438531475,1
23,35,congruent,YELLOW,yellow,516.268475829883,1
23,36,congruent,RED,red,534.2807795155703,0
23,37,congruent,GREEN,green,457.15838521206166,1
23,38,congruent,BLUE,blue,415.5241851516465,1
23,39,congruent,YELLOW,yellow,407.68209484775207,1
23,40,congruent,RED,red,418.609339428399,0
23,41,congruent,BLUE,blue,509.9811585786742,1
23,42,congruent,BLUE,blue,504.10898982948476,1
23,43,congruent,RED,red,677.9759508262254,1
23,44,congruent,BLUE,blue,566.7089894514633,1
23,45,congruent,YELLOW,yellow,472.115794075983,1
23,46,congruent,BLUE,blue,416.86193378978646,1
23,47,congruent,GREEN,green,497.5067910852805,1
23,48,congruent,RED,red,580.9111817341957,1
23,49,congruent,BLUE,blue,537.321657671425,1
23,50,congruent,YELLOW,yellow,547.2647782923747,1
23,51,congruent,BLUE,blue,409.5192669248904,1
23,52,congruent,RED,red,433.94437098507274,1
23,53,congruent,RED,red,482.8632139239324,1
23,54,congruent,RED,red,667.4627377749969,1
23,55,congruent,RED,red,592.251723728748,1
23,56,congruent,YELLOW,yellow,474.3864918502071,1
23,57,congruent,RED,red,604.6460693505959,1
23,58,congruent,YELLOW,yellow,491.04171887779296,1
23,59,congruent,BLUE,blue,402.0688141519436,1
23,60,congruent,GREEN,green,421.6347340561082,1
23,61,congruent,YELLOW,yellow,489.8150988934185,1
23,62,congruent,GREEN,green,576.9258946236466,1
23,63,congruent,YELLOW,yellow,536.1759334128086,1
23,64,congruent,BLUE,blue,570.2040748003485,1
23,65,congruent,YELLOW,yellow,609.294394927261,1
23,66,congruent,RED,red,420.9227944898677,1
23,67,congruent,YELLOW,yellow,418.02683817773715,0
23,68,congruent,BLUE,blue,470.1893563569287,1
23,69,congruent,RED,red,442.1097954292035,1
23,70,congruent,GREEN,green,447.2020679761946,1
23,71,congruent,GREEN,green,484.9717772833359,1
23,72,congruent,GREEN,green,444.9452794167935,1
23,73,congruent,RED,red,605.7127311898261,1
23,74,congruent,YELLOW,yellow,450.65879366623477,1
23,75,congruent,BLUE,blue,524.2681906243819,1
23,76,congruent,RED,red,413.5164669018559,1
23,77,congruent,BLUE,blue,530.7140743376057,1
23,78,congruent,YELLOW,yellow,508.04449054608926,1
23,79,congruent,GREEN,green,658.907468263972,1
23,80,congruent,GREEN,green,402.44641926307315,1
23,81,congruent,RED,red,464.1664856319769,0
23,82,congruent,YELLOW,yellow,454.4719699402058,0
23,83,congruent,BLUE,blue,612.0765861666191,1
23,84,congruent,RED,red,565.0491693714708,1
23,85,congruent,RED,red,368.973131476391,1
23,86,congruent,YELLOW,yellow,542.6050398176034,1
23,87,congruent,RED,red,522.295922069085,1
23,88,congruent,RED,red,594.9588182713029,1
23,89,congruent,GREEN,green,325.6182797551191,1
23,90,congruent,RED,red,396.91342761332737,1
23,91,congruent,GREEN,green,460.3669902018992,1
23,92,congruent,RED,red,591.0530034955556,1
23,93,congruent,GREEN,green,546.5702710903878,1
23,94,congruent,GREEN,green,499.68923273154013,1
23,95,congruent,RED,red,492.5863020717836,1
23,96,congruent,YELLOW,yellow,588.3800664968155,1
23,97,congruent,YELLOW,yellow,441.23144637003196,1
23,98,congruent,GREEN,green,468.1784424197117,1
23,99,congruent,BLUE,blue,382.84209018980073,1
23,100,congruent,GREEN,green,516.5999325785531,1
23,101,incongruent,RED,blue,486.30447835066866,1
23,102,incongruent,YELLOW,green,769.0483961562634,0
23,103,incongruent,YELLOW,green,667.0216044882632,1
23,104,incongruent,GREEN,yellow,533.1375050985304,1
23,105,incongruent,GREEN,yellow,613.6160032654724,1
23,106,incongruent,YELLOW,green,426.8599654551232,1
23,107,incongruent,GREEN,blue,657.7166286226219,0
23,108,incongruent,RED,green,771.6279679445662,1
23,109,incongruent,BLUE,yellow,721.0828170421981,1
23,110,incongruent,YELLOW,green,660.6226217481694,1
23,111,incongruent,GREEN,red,643.2446667094413,1
23,112,incongruent,GREEN,yellow,707.1346549855901,1
23,113,incongruent,BLUE,yellow,800.337127423898,1
23,114,incongruent,RED,blue,707.02408795232,1
23,115,incongruent,GREEN,red,607.4568798107861,1
23,116,incongruent,YELLOW,blue,721.6895868971468,1
23,117,incongruent,BLUE,red,554.5882506810274,0
23,118,incongruent,GREEN,blue,622.4697000902024,1
23,119,incongruent,GREEN,yellow,725.2857644627762,1
23,120,incongruent,RED,yellow,615.6393415531577,1
23,121,incongruent,GREEN,blue,635.8803752409307,1
23,122,incongruent,RED,yellow,777.5125367393858,1
23,123,incongruent,RED,green,617.0574758098098,1
23,124,incongruent,RED,yellow,832.1458402080509,1
23,125,incongruent,GREEN,red,800.3307314041824,1
23,126,incongruent,GREEN,yellow,681.0123403179156,1
23,127,incongruent,GREEN,red,638.2425302030265,1
23,128,incongruent,RED,green,601.0283189231546,1
23,129,incongruent,YELLOW,red,639.0210110199955,1
23,130,incongruent,RED,yellow,792.4119442207481,1
23,131,incongruent,RED,blue,852.1432182913884,1
23,132,incongruent,YELLOW,blue,622.3941766367117,1
23,133,incongruent,BLUE,red,571.7561700620653,1
23,134,incongruent,GREEN,yellow,666.4064138292366,1
23,135,incongruent,YELLOW,blue,709.199189815644,0
23,136,incongruent,GREEN,red,511.56139970876893,1
23,137,incongruent,YELLOW,green,533.7070335938172,0
23,138,incongruent,YELLOW,green,637.8754797430722,0
23,139,incongruent,YELLOW,green,743.2300809350446,1
23,140,incongruent,RED,yellow,698.1524275393404,1
23,141,incongruent,GREEN,yellow,691.3753088687547,1
23,142,incongruent,RED,green,688.3784090584767,1
23,143,incongruent,YELLOW,green,617.0062105636488,1
23,144,incongruent,GREEN,blue,833.0865263754647,0
23,145,incongruent,RED,blue,727.663399206703,1
23,146,incongruent,RED,blue,852.3398647289795,1
23,147,incongruent,GREEN,yellow,625.2647367626073,1
23,148,incongruent,RED,yellow,688.4052101308135,1
23,149,incongruent,GREEN,red,660.003957641532,1
23,150,incongruent,YELLOW,red,517.1582877715931,1
23,151,incongruent,YELLOW,blue,598.4725966617183,1
23,152,incongruent,RED,blue,895.2464639171507,1
23,153,incongruent,GREEN,yellow,738.2897289242746,1
23,154,incongruent,GREEN,red,566.692822825878,1
23,155,incongruent,RED,green,696.3922640401,1
23,156,incongruent,YELLOW,blue,646.8243103608249,1
23,157,incongruent,RED,green,456.7441623987349,0
23,158,incongruent,RED,yellow,436.0014157105642,1
23,159,incongruent,RED,yellow,695.5949742902621,1
23,160,incongruent,YELLOW,red,789.6174848350962,0
23,161,incongruent,YELLOW,green,818.4914107993911,1
23,162,incongruent,GREEN,blue,813.2299279875724,1
23,163,incongruent,GREEN,red,549.6360450628904,1
23,164,incongruent,BLUE,yellow,624.3191632562156,1
23,165,incongruent,YELLOW,green,590.8325419653053,1
23,166,incongruent,RED,green,653.2802794811589,1
23,167,incongruent,BLUE,yellow,678.3846057102436,1
23,168,incongruent,RED,blue,792.0684802649175,1
23,169,incongruent,RED,blue,510.34453182378377,1
23,170,incongruent,YELLOW,red,793.0448481921226,1
23,171,incongruent,YELLOW,green,626.8411163863468,1
23,172,incongruent,BLUE,yellow,773.8307719636455,1
23,173,incongruent,BLUE,red,632.8367008669544,0
23,174,incongruent,GREEN,blue,571.3116350289774,1
23,175,incongruent,YELLOW,blue,748.1671498611738,1
23,176,incongruent,GREEN,red,558.7500223705215,1
23,177,incongruent,BLUE,yellow,664.1022698958336,1
23,178,incongruent,YELLOW,blue,599.9984992390831,1
23,179,incongruent,YELLOW,green,710.6687615758824,0
23,180,incongruent,GREEN,red,616.7302992375724,1
23,181,incongruent,BLUE,green,471.0134092287004,1
23,182,incongruent,RED,green,601.5594944689412,1
23,183,incongruent,GREEN,red,570.9326446373468,1
23,184,incongruent,BLUE,red,543.9808770663908,1
23,185,incongruent,BLUE,red,634.8356845405235,1
23,186,incongruent,GREEN,yellow,776.8755427669684,1
23,187,incongruent,GREEN,yellow,469.1436829837154,1
23,188,incongruent,YELLOW,green,686.5941410038959,1
23,189,incongruent,GREEN,red,759.6384106482931,1
23,190,incongruent,BLUE,red,844.3426112213584,1
23,191,incongruent,GREEN,red,651.8713877399011,1
23,192,incongruent,RED,yellow,748.4643579627605,1
23,193,incongruent,BLUE,yellow,589.7204064986864,0
23,194,incongruent,BLUE,red,737.8697653730326,1
23,195,incongruent,GREEN,yellow,724.1469766893214,1
23,196,incongruent,GREEN,yellow,735.1766558071454,1
23,197,incongruent,BLUE,yellow,711.7100941077151,1
23,198,incongruent,GREEN,blue,726.4781480561621,1
23,199,incongruent,YELLOW,blue,590.9415752482672,1
23,200,incongruent,YELLOW,red,648.9427887557584,0
