subject,trial,condition,word,ink,rt,accuracy
24,1,congruent,GREEN,green,598.1605173477453,1
24,2,congruent,YELLOW,yellow,368.31383317378175,1
24,3,congruent,GREEN,green,521.9587680239451,1
24,4,congruent,RED,red,337.59399742770984,1
24,5,congruent,GREEN,green,409.43900992901735,1
24,6,congruent,RED,red,552.0767630494269,0
24,7,congruent,RED,red,499.42910576751376,0
24,8,congruent,YELLOW,yellow,403.5096792167374,1
24,9,congruent,RED,red,307.3446869140598,0
24,10,congruent,GREEN,green,551.2278719471765,1
24,11,congruent,BLUE,blue,546.7579853168014,1
24,12,congruent,GREEN,green,656.0666538521696,1
24,13,congruent,GREEN,green,607.747123552276,1
24,14,congruent,RED,red,479.15018934109435,1
24,15,congruent,BLUE,blue,488.9034472546403,1
24,16,congruent,GREEN,green,484.84965025217156,1
24,17,congruent,BLUE,blue,468.90999930335227,1
24,18,congruent,BLUE,blue,343.2100321782152,1
24,19,congruent,YELLOW,yellow,537.1369252301981,1
24,20,congruent,GREEN,green,566.0479346003881,1
24,21,congruent,GREEN,green,433.4905013597211,1
24,22,congruent,RED,red,456.65106561801866,1
24,23,congruent,GREEN,green,491.52163220963365,1
24,24,congruent,YELLOW,yellow,385.7487838969447,1
24,25,congruent,RED,red,444.71745432616893,1
24,26,congruent,RED,red,425.7511910790013,0
24,27,congruent,BLUE,blue,435.8750821736404,1
24,28,congruent,BLUE,blue,541.4214382158957,1
24,29,congruent,BLUE,blue,552.0464985431528,1
24,30,congruent,RED,red,505.0442649130454,1
24,31,congruent,GREEN,green,470.64535768394376,1
24,32,congruent,GREEN,green,484.69445589540214,1
24,33,congruent,RED,red,676.3170489696682,1
24,34,congruent,YELLOW,yellow,487.9638783819733,1
24,35,congruent,YELLOW,yellow,467.2550113037785,1
24,36,congruent,RED,red,485.63905289380006,0
24,37,congruent,RED,red,457.435428680062,1
24,38,congruent,RED,red,516.7025154312495,1
24,39,congruent,BLUE,blue,577.2360347814333,1
24,40,congruent,YELLOW,yellow,513.3344339737934,1
24,41,congruent,RED,red,454.21105266534903,1
24,42,congruent,BLUE,blue,524.2294011306562,1
24,43,congruent,GREEN,green,445.3834904272935,0
24,44,congruent,RED,red,429.7811187483375,1
24,45,congruent,GREEN,green,554.3380378925417,1
24,46,congruent,GREEN,green,564.4137596094164,1
24,47,congruent,YELLOW,yellow,490.25211031557467,1
24,48,congruent,YELLOW,yellow,427.05707643465144,1
24,49,congruent,BLUE,blue,578.0738959937565,1
24,50,congruent,RED,red,560.6070292703481,1
24,51,congruent,GREEN,green,639.1008665570994,1
24,52,congruent,YELLOW,yellow,521.2940646838491,0
24,53,congruent,BLUE,blue,598.2004678686419,1
24,54,congruent,GREEN,green,382.8134467202791,1
24,55,congruent,GREEN,green,580.6460278514028,1
24,56,congruent,GREEN,green,402.89886203599826,1
24,57,congruent,RED,red,454.99476592389016,1
24,58,congruent,BLUE,blue,539.6266010481698,1
24,59,congruent,YELLOW,yellow,517.6294620590513,1
24,60,congruent,YELLOW,yellow,416.00075634602035,1
24,61,congruent,GREEN,green,481.41745910799494,1
24,62,congruent,RED,red,510.47740278274745,1
24,63,congruent,BLUE,blue,452.68103756580183,1
24,64,congruent,GREEN,green,511.0489344495669,1
24,65,congruent,YELLOW,yellow,436.8772311643075,1
24,66,congruent,YELLOW,yellow,531.8816194898789,1
24,67,congruent,YELLOW,yellow,562.5600350577427,1
24,68,congruent,RED,red,565.5508120997799,1
24,69,congruent,RED,red,429.9238139646738,1
24,70,congruent,YELLOW,yellow,519.1349146175022,1
24,71,congruent,BLUE,blue,456.39635077323635,1
24,72,congruent,BLUE,blue,435.40090310975467,1
24,73,congruent,GREEN,green,439.8254430627636,1
24,74,congruent,GREEN,green,481.88064056752495,1
24,75,congruent,YELLOW,yellow,531.8814535826951,1
24,76,congruent,GREEN,green,402.63944996114384,1
24,77,congruent,BLUE,blue,531.001726121135,0
24,78,congruent,RED,red,367.8367496647904,1
24,79,congruent,GREEN,green,517.9524105603094,1
24,80,congruent,BLUE,blue,479.7617875846443,1
24,81,congruent,RED,red,407.24498105162843,1
24,82,congruent,GREEN,green,526.1677607900691,1
24,83,congruent,YELLOW,yellow,439.13656271107925,1
24,84,congruent,YELLOW,yellow,557.7949808302576,1
24,85,congruent,BLUE,blue,401.88869048028175,1
24,86,congruent,GREEN,green,309.79914770442343,1
24,87,congruent,RED,red,485.0598879642807,1
24,88,congruent,YELLOW,yellow,513.1291758310576,1
24,89,congruent,GREEN,green,536.66710584878615,1
24,90,congruent,YELLOW,yellow,587.3244705682478,0
24,91,congruent,RED,red,715.8203646727245,1
24,92,congruent,YELLOW,yellow,655.4771083438067,1
24,93,congruent,RED,red,533.5344657366189,1
24,94,congruent,GREEN,green,487.638035850173,1
24,95,congruent,GREEN,green,660.900141708096,1
24,96,congruent,YELLOW,yellow,547.0176270707536,1
24,97,congruent,RED,red,448.3982823535244,1
24,98,congruent,RED,red,553.7811339273075,1
24,99,congruent,RED,red,512.0657194757932,1
24,100,congruent,RED,red,481.4013665577414,1
24,101,incongruent,GREEN,red,650.2479016921218,1
24,102,incongruent,RED,green,455.25364204365815,1
24,103,incongruent,RED,blue,773.1445714808525,1
24,104,incongruent,GREEN,yellow,738.4570769342595,1
24,105,incongruent,GREEN,yellow,598.4908568222606,1
24,106,incongruent,YELLOW,red,778.627919060062,1
24,107,incongruent,YELLOW,green,689.8132681790294,0
24,108,incongruent,GREEN,red,670.6711734476706,0
24,109,incongruent,GREEN,red,642.611497691723,1
24,110,incongruent,GREEN,yellow,760.963254928796,1
24,111,incongruent,YELLOW,green,629.731045786706,0
24,112,incongruent,YELLOW,blue,696.5337590220292,1
24,113,incongruent,YELLOW,blue,598.3753922407412,0
24,114,incongruent,YELLOW,green,717.5313745481278,0
24,115,incongruent,YELLOW,green,648.7675520401426,1
24,116,incongruent,YELLOW,blue,613.3538615537872,1
24,117,incongruent,GREEN,red,478.02374898404224,1
24,118,incongruent,GREEN,red,492.00246034220197,1
24,119,incongruent,RED,green,620.2602088599099,1
24,120,incongruent,YELLOW,blue,543.6506833034578,1
24,121,incongruent,RED,yellow,734.3798262654251,1
24,122,incongruent,BLUE,green,681.0781041266813,0
24,123,incongruent,GREEN,yellow,587.3191379768801,1
24,124,incongruent,RED,green,607.9372732936267,1
24,125,incongruent,GREEN,red,672.7017815338007,0
24,126,incongruent,RED,yellow,609.6998921218957,1
24,127,incongruent,YELLOW,blue,699.9837083173577,1
24,128,incongruent,GREEN,yellow,653.6595931811527,1
24,129,incongruent,YELLOW,red,694.0507727927214,1
24,130,incongruent,GREEN,red,643.1614997464683,1
24,131,incongruent,BLUE,yellow,770.5855739799649,1
24,132,incongruent,RED,blue,798.2138887243491,1
24,133,incongruent,BLUE,red,660.7750739594737,1
24,134,incongruent,GREEN,blue,603.5859790159269,1
24,135,incongruent,GREEN,red,674.9849740233917,1
24,136,incongruent,YELLOW,green,495.1789387596216,1
24,137,incongruent,GREEN,red,708.2906902013668,1
24,138,incongruent,RED,blue,611.164211338499,1
24,139,incongruent,RED,blue,640.1707504168313,1
24,140,incongruent,BLUE,red,716.6390491448499,1
24,141,incongruent,RED,yellow,722.6487459375031,1
24,142,incongruent,YELLOW,blue,660.2445373056678,0
24,143,incongruent,GREEN,blue,642.9291301924867,1
24,144,incongruent,BLUE,red,466.8637520577099,1
24,145,incongruent,GREEN,red,786.9424227672405,1
24,146,incongruent,BLUE,green,708.1437500827672,1
24,147,incongruent,BLUE,green,885.4534011495057,1
24,148,incongruent,YELLOW,green,622.0144837694355,0
24,149,incongruent,GREEN,red,736.4351003663754,1
24,150,incongruent,YELLOW,red,622.7480291185461,1
24,151,incongruent,YELLOW,blue,574.2824922640148,1
24,152,incongruent,BLUE,yellow,617.7949034525001,0
24,153,incongruent,BLUE,green,721.26604770716,1
24,154,incongruent,BLUE,red,587.2894345906257,1
24,155,incongruent,RED,green,726.644871172047,1
24,156,incongruent,YELLOW,blue,702.5750031999772,1
24,157,incongruent,BLUE,green,778.4144860122291,1
24,158,incongruent,RED,blue,485.5134409851633,1
24,159,incongruent,GREEN,red,800.9573144163385,1
24,160,incongruent,RED,green,418.2597053182448,1
24,161,incongruent,YELLOW,green,696.1015379301007,1
24,162,incongruent,RED,blue,669.785267599449,1
24,163,incongruent,GREEN,yellow,679.221702779109,0
24,164,incongruent,YELLOW,red,557.0549475672583,1
24,165,incongruent,RED,green,761.885920536092,1
24,166,incongruent,RED,blue,668.3986348364381,1
24,167,incongruent,YELLOW,blue,597.3933551140749,1
24,168,incongruent,GREEN,blue,543.3465479296807,1
24,169,incongruent,RED,blue,667.9178128805798,1
24,170,incongruent,BLUE,yellow,639.2464105889057,0
24,171,incongruent,BLUE,red,777.3689957748052,0
24,172,incongruent,RED,green,555.7326108852083,1
24,173,incongruent,BLUE,yellow,739.1477813514289,1
24,174,incongruent,BLUE,yellow,686.9200790821786,1
24,175,incongruent,RED,yellow,541.3558128995659,1
24,176,incongruent,YELLOW,red,654.0875634030265,1
24,177,incongruent,BLUE,green,647.368983256306,0
24,178,incongruent,YELLOW,blue,813.4617384427647,0
24,179,incongruent,YELLOW,green,680.3920109725998,1
24,180,incongruent,GREEN,yellow,598.8056546069539,1
24,181,incongruent,YELLOW,blue,749.0505185161539,1
24,182,incongruent,RED,green,635.9441206447439,1
24,183,incongruent,BLUE,red,486.15237739958593,1
24,184,incongruent,BLUE,green,717.1796683694629,1
24,185,incongruent,GREEN,red,691.5949795741086,1
24,186,incongruent,YELLOW,blue,783.9412209477837,1
24,187,incongruent,RED,yellow,626.5653335169615,1
24,188,incongruent,GREEN,blue,664.4317080641148,1
24,189,incongruent,RED,yellow,554.45665461569115,1
24,190,incongruent,GREEN,red,681.8044097364308,1
24,191,incongruent,YELLOW,blue,618.0105643297234,1
24,192,incongruent,BLUE,red,549.5418076965602,1
24,193,incongruent,RED,blue,645.598608881001,0
24,194,incongruent,BLUE,red,580.7638586500198,1
24,195,incongruent,YELLOW,green,516.1517768537033,1
24,196,incongruent,BLUE,red,572.8038811532087,1
24,197,incongruent,GREEN,blue,573.3351764855618,1
24,198,incongruent,YELLOW,red,784.8354807596618,1
24,199,incongruent,RED,blue,685.954965554566,1
24,200,incongruent,BLUE,green,685.9658412562017,1
