subject,trial,condition,word,ink,rt,accuracy
25,1,congruent,GREEN,green,482.7013410275624,1
25,2,congruent,BLUE,blue,538.6825451213006,0
25,3,congruent,RED,red,304.1363726325175,1
25,4,congruent,YELLOW,yellow,509.35335846844396,1
25,5,congruent,GREEN,green,495.6852131318775,1
25,6,congruent,RED,red,539.2821957408439,1
25,7,congruent,GREEN,green,455.2675894551573,1
25,8,congruent,YELLOW,yellow,587.7992043918163,1
25,9,congruent,BLUE,blue,514.9528566348292,1
25,10,congruent,BLUE,blue,480.4281196680959,1
25,11,congruent,BLUE,blue,453.15712321594486,1
25,12,congruent,RED,red,575.9620424416535,1
25,13,congruent,YELLOW,yellow,356.4252355899241,1
25,14,congruent,BLUE,blue,418.7550960971957,1
25,15,congruent,BLUE,blue,377.94555437138047,1
25,16,congruent,BLUE,blue,612.0845475982578,1
25,17,congruent,YELLOW,yellow,569.0319578374937,1
25,18,congruent,YELLOW,yellow,358.72997071414954,1
25,19,congruent,BLUE,blue,473.6984849046758,1
25,20,congruent,YELLOW,yellow,570.1806678930496,1
25,21,congruent,BLUE,blue,580.8212634860931,1
25,22,congruent,RED,red,626.2809371246792,1
25,23,congruent,GREEN,green,495.12486190062157,1
25,24,congruent,BLUE,blue,560.6105249184509,1
25,25,congruent,BLUE,blue,503.7755530541153,1
25,26,congruent,YELLOW,yellow,531.3083941550497,1
25,27,congruent,BLUE,blue,438.26793105569203,1
25,28,congruent,BLUE,blue,479.7326455660499,1
25,29,congruent,BLUE,blue,509.6296305534433,1
25,30,congruent,BLUE,blue,657.8473296497887,1
25,31,congruent,GREEN,green,495.60202641361,1
25,32,congruent,YELLOW,yellow,566.5956422835907,1
25,33,congruent,YELLOW,yellow,532.7122639313442,1
25,34,congruent,YELLOW,yellow,404.04087807186005,0
25,35,congruent,YELLOW,yellow,369.9085899907713,1
25,36,congruent,GREEN,green,578.5420099552986,1
25,37,congruent,RED,red,586.8163059252341,1
25,38,congruent,BLUE,blue,355.51565972047143,1
25,39,congruent,BLUE,blue,545.6428734407687,1
25,40,congruent,YELLOW,yellow,605.1842753700392,1
25,41,congruent,RED,red,381.1833371980773,1
25,42,congruent,GREEN,green,461.47913091478085,1
25,43,congruent,GREEN,green,633.5534318020468,1
25,44,congruent,YELLOW,yellow,541.1501564637558,1
25,45,congruent,GREEN,green,427.3703108921431,1
25,46,congruent,RED,red,450.0647895323287,1
25,47,congruent,YELLOW,yellow,417.55089558295106,1
25,48,congruent,YELLOW,yellow,462.52310135529655,1
25,49,congruent,RED,red,565.9709851254837,1
25,50,congruent,BLUE,blue,427.7652272425333,1
25,51,congruent,RED,red,471.2633728167282,1
25,52,congruent,RED,red,577.2719706592757,0
25,53,congruent,GREEN,green,431.5859462218785,1
25,54,congruent,BLUE,blue,433.359995175245,1
