subject,trial,condition,word,ink,rt,accuracy
27,1,congruent,RED,red,421.12680026721654,1
27,2,congruent,GREEN,green,346.00733758453646,1
27,3,congruent,YELLOW,yellow,499.2340026693611,1
27,4,congruent,YELLOW,yellow,472.06739804770797,1
27,5,congruent,YELLOW,yellow,341.5264008269713,1
27,6,congruent,BLUE,blue,421.76813308811364,1
27,7,congruent,YELLOW,yellow,488.19561387158865,1
27,8,congruent,BLUE,blue,337.0690020818713,1
27,9,congruent,YELLOW,yellow,338.07781677119203,1
27,10,congruent,GREEN,green,572.1587466844875,1
27,11,congruent,GREEN,green,403.9682018949975,1
27,12,congruent,RED,red,429.9601566859235,1
27,13,congruent,GREEN,green,527.5496710895712,1
27,14,congruent,BLUE,blue,392.9633072934393,1
27,15,congruent,YELLOW,yellow,435.09446967956796,1
27,16,congruent,RED,red,565.5498180676011,1
27,17,congruent,BLUE,blue,438.71635351390177,1
27,18,congruent,GREEN,green,565.0156656314714,1
27,19,congruent,RED,red,288.02399333245575,1
27,20,congruent,BLUE,blue,387.7645010893324,1
27,21,congruent,RED,red,564.843881151769,1
27,22,congruent,GREEN,green,546.5970755826743,1
27,23,congruent,GREEN,green,500.1660452446613,1
27,24,congruent,GREEN,green,469.53208543871233,1
27,25,congruent,GREEN,green,463.76973207452625,1
27,26,congruent,YELLOW,yellow,499.04689445194646,1
27,27,congruent,YELLOW,yellow,605.0532724898649,1
27,28,congruent,YELLOW,yellow,463.65791481125456,1
27,29,congruent,RED,red,606.2012286825029,1
27,30,congruent,YELLOW,yellow,343.8209661290615,0
27,31,congruent,GREEN,green,509.0830336435319,1
27,32,congruent,BLUE,blue,655.7082455132863,1
27,33,congruent,RED,red,541.4082983094144,1
27,34,congruent,BLUE,blue,380.84671362985983,1
27,35,congruent,RED,red,610.9111684530908,1
27,36,congruent,YELLOW,yellow,422.675154642782,1
27,37,congruent,YELLOW,yellow,512.278040011979,1
27,38,congruent,RED,red,589.2076558724979,1
27,39,congruent,YELLOW,yellow,435.38436823818734,1
27,40,congruent,BLUE,blue,485.39627214170514,1
27,41,congruent,RED,red,395.0981925847243,1
27,42,congruent,YELLOW,yellow,567.4190718227185,1
27,43,congruent,RED,red,512.207242318954,1
27,44,congruent,BLUE,blue,534.8115815707306,1
27,45,congruent,RED,red,436.6536990856933,1
27,46,congruent,GREEN,green,442.8077393910467,1
27,47,congruent,BLUE,blue,475.98457225955696,1
27,48,congruent,BLUE,blue,472.3078160648619,1
27,49,congruent,BLUE,blue,472.251444033548,1
27,50,congruent,GREEN,green,457.1173245342646,1
27,51,congruent,YELLOW,yellow,532.853363073422,1
27,52,congruent,GREEN,green,464.8538942552486,1
27,53,congruent,YELLOW,yellow,448.32180902374625,1
27,54,congruent,GREEN,green,377.7729699237575,1
27,55,congruent,GREEN,green,598.1942434963296,1
27,56,congruent,BLUE,blue,334.8561238204,1
27,57,congruent,YELLOW,yellow,480.396286695363,1
27,58,congruent,BLUE,blue,471.41408721717374,1
27,59,congruent,BLUE,blue,530.1946930990101,0
27,60,congruent,GREEN,green,431.66206712278085,1
27,61,congruent,YELLOW,yellow,468.2010486919604,1
27,62,congruent,RED,red,596.3349291943525,1
27,63,congruent,RED,red,444.59534930271195,1
27,64,congruent,BLUE,blue,350.857258852386,1
27,65,congruent,YELLOW,yellow,619.1149837505022,1
27,66,congruent,RED,red,535.3061620295874,1
27,67,congruent,BLUE,blue,455.0678793407314,1
