subject,trial,condition,word,ink,rt,accuracy
3,1,congruent,GREEN,green,443.9119533927015,1
3,2,congruent,YELLOW,yellow,439.2508106432123,1
3,3,congruent,YELLOW,yellow,486.37920765694366,1
3,4,congruent,GREEN,green,447.49713233753494,1
3,5,congruent,BLUE,blue,512.6035387337196,1
3,6,congruent,YELLOW,yellow,587.4731808175243,1
3,7,congruent,RED,red,524.0833944725791,1
3,8,congruent,YELLOW,yellow,455.3208489711693,1
3,9,congruent,GREEN,green,413.9699299071493,1
3,10,congruent,GREEN,green,516.0629897895351,1
3,11,congruent,BLUE,blue,506.72162276362536,1
3,12,congruent,YELLOW,yellow,425.88810403737773,1
3,13,congruent,GREEN,green,530.9360568574695,1
3,14,congruent,YELLOW,yellow,552.833431408266,1
3,15,congruent,YELLOW,yellow,477.91295755264696,1
3,16,congruent,GREEN,green,525.0257712928426,1
3,17,congruent,GREEN,green,445.1400385707708,1
3,18,congruent,RED,red,681.4563565947361,1
3,19,congruent,BLUE,blue,364.6271580204634,1
3,20,congruent,GREEN,green,547.0270011162797,1
3,21,congruent,YELLOW,yellow,505.3126286366837,1
3,22,congruent,GREEN,green,387.6275100837852,1
3,23,congruent,BLUE,blue,472.576197182654,1
3,24,congruent,GREEN,green,442.9394385373948,1
3,25,congruent,RED,red,460.3031541118068,1
3,26,congruent,RED,red,446.2702995500036,1
3,27,congruent,YELLOW,yellow,473.47604338284873,1
3,28,congruent,GREEN,green,513.7020892167567,1
3,29,congruent,BLUE,blue,421.6486143111987,1
3,30,congruent,BLUE,blue,525.6795256151815,1
3,31,congruent,RED,red,427.0503076067273,1
3,32,congruent,RED,red,605.6692342396234,1
3,33,congruent,RED,red,488.4241157811539,1
3,34,congruent,YELLOW,yellow,422.3196388618203,1
3,35,congruent,YELLOW,yellow,478.8743360572619,1
3,36,congruent,GREEN,green,559.0648361879363,1
3,37,congruent,YELLOW,yellow,526.5899692222717,1
3,38,congruent,RED,red,472.47310868425564,1
3,39,congruent,RED,red,636.4474197835088,1
3,40,congruent,GREEN,green,524.535922904271,1
3,41,congruent,BLUE,blue,481.29550449788303,1
3,42,congruent,GREEN,green,454.2099333040607,1
3,43,congruent,BLUE,blue,595.0463125968936,1
3,44,congruent,GREEN,green,543.856872096605,1
3,45,congruent,GREEN,green,378.2215854222904,1
3,46,congruent,GREEN,green,582.2941806633739,1
3,47,congruent,RED,red,563.1354962800464,1
3,48,congruent,YELLOW,yellow,527.2750075386699,1
3,49,congruent,YELLOW,yellow,380.4506653427708,1
3,50,congruent,BLUE,blue,481.9565125365678,1
3,51,congruent,GREEN,green,475.3810380486805,1
3,52,congruent,RED,red,514.2133665650215,1
3,53,congruent,GREEN,green,321.94692620246707,1
3,54,congruent,GREEN,green,577.9792761903457,1
3,55,congruent,GREEN,green,374.56688849567604,1
3,56,congruent,RED,red,476.7892131677895,1
3,57,congruent,YELLOW,yellow,413.1470024932588,1
3,58,congruent,GREEN,green,461.02458309496626,1
3,59,congruent,RED,red,429.37817752384547,1
3,60,congruent,GREEN,green,514.9481494657977,1
3,61,congruent,YELLOW,yellow,486.9088758938856,1
3,62,congruent,GREEN,green,492.93555353708143,1
3,63,congruent,YELLOW,yellow,550.8733967478632,1
3,64,congruent,GREEN,green,579.6910087774937,1
3,65,congruent,RED,red,586.9383839682285,1
3,66,congruent,RED,red,538.1510091916639,1
3,67,congruent,GREEN,green,480.2547658893837,1
3,68,congruent,RED,red,429.65193022190994,1
3,69,congruent,BLUE,blue,406.0187886867206,1
3,70,congruent,GREEN,green,605.082450660121,1
3,71,congruent,RED,red,508.13079648586904,1
3,72,congruent,RED,red,653.4204781107283,1
3,73,congruent,YELLOW,yellow,561.7644206208377,1
3,74,congruent,RED,red,548.6543497437168,1
3,75,congruent,YELLOW,yellow,488.0153088140913,1
3,76,congruent,GREEN,green,572.2363027815835,1
3,77,congruent,GREEN,green,580.5489483150899,1
3,78,congruent,GREEN,green,331.6432898196068,1
3,79,congruent,YELLOW,yellow,495.5709656562146,1
3,80,congruent,YELLOW,yellow,488.5805897477857,1
3,81,congruent,BLUE,blue,535.8545916254488,1
3,82,congruent,YELLOW,yellow,655.0270833325818,1
3,83,congruent,RED,red,654.4386230052204,1
3,84,congruent,BLUE,blue,551.0061107175408,1
3,85,congruent,YELLOW,yellow,530.2833821805006,1
3,86,congruent,BLUE,blue,711.5337234871896,1
3,87,congruent,GREEN,green,558.0125840980197,1
3,88,congruent,GREEN,green,395.24303229387124,1
3,89,congruent,BLUE,blue,430.49094241403895,1
3,90,congruent,GREEN,green,498.91449145953106,1
3,91,congruent,RED,red,579.9577671791827,1
3,92,congruent,YELLOW,yellow,452.88878647245497,1
3,93,congruent,YELLOW,yellow,543.495397038079,1
3,94,congruent,GREEN,green,392.9866098901607,1
3,95,congruent,RED,red,523.4444245629281,1
3,96,congruent,YELLOW,yellow,478.38145310884266,1
3,97,congruent,BLUE,blue,604.8041799045574,1
3,98,congruent,YELLOW,yellow,635.4551007439301,1
3,99,congruent,YELLOW,yellow,512.0251353980425,0
3,100,congruent,RED,red,525.1643459653646,1
3,101,incongruent,BLUE,green,736.7612106402023,1
3,102,incongruent,GREEN,yellow,542.4543601397203,1
3,103,incongruent,RED,blue,410.388764710753,1
3,104,incongruent,RED,blue,834.5948941821741,1
3,105,incongruent,RED,yellow,864.3414123099241,1
3,106,incongruent,RED,green,585.0403445427385,1
3,107,incongruent,GREEN,red,812.7537372425313,1
3,108,incongruent,RED,yellow,712.6129077266584,1
3,109,incongruent,BLUE,green,626.9776663732619,1
3,110,incongruent,RED,yellow,722.7650959864046,1
3,111,incongruent,GREEN,red,649.6143256071383,1
3,112,incongruent,GREEN,blue,718.2260239733612,1
3,113,incongruent,GREEN,blue,676.6750327504169,1
3,114,incongruent,GREEN,yellow,694.2835321211294,1
3,115,incongruent,RED,green,633.9904373394678,1
3,116,incongruent,YELLOW,green,680.2733083008997,1
3,117,incongruent,BLUE,yellow,793.1755442552784,1
3,118,incongruent,RED,yellow,726.0364309069417,1
3,119,incongruent,BLUE,green,695.7884889380734,0
3,120,incongruent,BLUE,yellow,674.7813218436048,1
3,121,incongruent,YELLOW,blue,648.8320650670685,1
3,122,incongruent,GREEN,yellow,501.9535655421619,1
3,123,incongruent,BLUE,yellow,561.9792756897497,1
3,124,incongruent,RED,blue,749.8593272793153,1
3,125,incongruent,GREEN,red,670.885450721081,0
3,126,incongruent,RED,green,599.155678536037,1
3,127,incongruent,GREEN,blue,715.33947950505,1
3,128,incongruent,YELLOW,green,549.0067651615302,1
3,129,incongruent,RED,green,670.3324507760334,1
3,130,incongruent,BLUE,green,566.5488627434958,1
3,131,incongruent,GREEN,blue,587.474222777153,0
3,132,incongruent,YELLOW,blue,701.1477081594046,1
3,133,incongruent,BLUE,green,590.0650718141655,1
3,134,incongruent,GREEN,blue,640.6123598586042,1
3,135,incongruent,YELLOW,green,681.2626324185419,1
3,136,incongruent,YELLOW,green,537.2809522890767,1
3,137,incongruent,BLUE,red,887.8905401484014,1
3,138,incongruent,YELLOW,red,754.6135322035713,1
3,139,incongruent,BLUE,red,679.7811542188155,1
3,140,incongruent,BLUE,yellow,471.2510583664562,1
3,141,incongruent,GREEN,red,750.4488932198328,1
3,142,incongruent,YELLOW,green,774.4211880309125,1
3,143,incongruent,YELLOW,red,701.1685137337968,1
3,144,incongruent,BLUE,red,697.4771131146576,1
3,145,incongruent,BLUE,red,598.3129228192075,1
3,146,incongruent,YELLOW,red,484.0251026060191,0
3,147,incongruent,GREEN,blue,672.4008678970803,1
3,148,incongruent,YELLOW,blue,830.7248759711567,1
3,149,incongruent,GREEN,blue,668.9725765214075,1
3,150,incongruent,GREEN,blue,533.7073729548529,1
3,151,incongruent,YELLOW,red,951.7621435055569,1
3,152,incongruent,BLUE,yellow,611.4278633290269,1
3,153,incongruent,GREEN,yellow,706.2749830989345,1
3,154,incongruent,RED,yellow,738.620092142371,1
3,155,incongruent,BLUE,green,614.3534201690695,1
3,156,incongruent,BLUE,yellow,674.9098500214417,1
3,157,incongruent,BLUE,green,613.0827926121126,1
3,158,incongruent,YELLOW,red,654.1631040503972,1
3,159,incongruent,GREEN,red,771.7376959401373,1
3,160,incongruent,RED,green,745.8923543103413,1
3,161,incongruent,YELLOW,blue,606.3943170292555,1
3,162,incongruent,RED,green,793.9807917760809,1
3,163,incongruent,YELLOW,red,731.6559312461079,0
3,164,incongruent,GREEN,yellow,474.202271639218,1
3,165,incongruent,RED,blue,645.1958508698714,0
3,166,incongruent,BLUE,yellow,799.4441634805644,1
3,167,incongruent,RED,blue,335.44799643971317,0
3,168,incongruent,YELLOW,red,596.6877996245025,1
3,169,incongruent,RED,yellow,745.2078208674972,0
3,170,incongruent,GREEN,blue,696.9253820784019,1
3,171,incongruent,RED,blue,560.4550641180285,1
3,172,incongruent,RED,yellow,703.5049411772524,1
3,173,incongruent,BLUE,yellow,574.9074156150914,0
3,174,incongruent,YELLOW,blue,545.2223100136669,1
3,175,incongruent,BLUE,green,429.94806606119346,1
3,176,incongruent,GREEN,yellow,735.0817117222609,1
3,177,incongruent,GREEN,yellow,674.1186507833772,1
3,178,incongruent,YELLOW,red,676.9196764433191,1
3,179,incongruent,GREEN,blue,812.4536663067627,1
3,180,incongruent,YELLOW,red,532.2464221738552,1
3,181,incongruent,GREEN,red,595.4937783971259,0
3,182,incongruent,GREEN,yellow,569.0224196344345,0
3,183,incongruent,BLUE,red,638.148407364584,1
3,184,incongruent,RED,green,874.3670849736487,1
3,185,incongruent,YELLOW,blue,760.5308054406714,1
3,186,incongruent,YELLOW,green,559.2580379349426,1
3,187,incongruent,YELLOW,blue,711.0063291024533,0
3,188,incongruent,YELLOW,green,541.6581829351192,1
