subject,trial,condition,word,ink,rt,accuracy
1,1,congruent,GREEN,green,609.8090965486873,1
1,2,congruent,GREEN,green,454.85843674252106,1
1,3,congruent,GREEN,green,577.6248981241184,1
1,4,congruent,BLUE,blue,498.5092812639438,1
1,5,congruent,GREEN,green,528.9896279680042,1
1,6,congruent,BLUE,blue,660.9044468907282,1
1,7,congruent,BLUE,blue,405.7626001026308,1
1,8,congruent,BLUE,blue,439.5863614243807,1
1,9,congruent,GREEN,green,473.49724123317424,1
1,10,congruent,RED,red,477.3037842839947,1
1,11,congruent,YELLOW,yellow,525.1322320057336,1
1,12,congruent,BLUE,blue,647.5870936831443,1
1,13,congruent,BLUE,blue,421.4466280470268,1
1,14,congruent,RED,red,675.6803010712057,1
1,15,congruent,BLUE,blue,483.6265867948783,0
1,16,congruent,GREEN,green,578.0114349147245,1
1,17,congruent,YELLOW,yellow,430.59471070020874,1
1,18,congruent,RED,red,459.90499265909875,1
1,19,congruent,GREEN,green,562.8472930296246,1
1,20,congruent,GREEN,green,331.820214119875,1
1,21,congruent,RED,red,496.62360562276814,1
1,22,congruent,YELLOW,yellow,467.61524692620134,1
1,23,congruent,RED,red,490.9787226825704,1
1,24,congruent,RED,red,643.7712352532329,1
1,25,congruent,RED,red,435.17389936639165,1
1,26,congruent,GREEN,green,652.0720059000957,1
1,27,congruent,YELLOW,yellow,556.7163552372524,1
1,28,congruent,BLUE,blue,558.8955819642674,1
1,29,congruent,GREEN,green,609.2621242929708,1
1,30,congruent,BLUE,blue,453.8988885794766,1
1,31,congruent,RED,red,435.62141442911525,1
1,32,congruent,BLUE,blue,457.1947350769426,1
1,33,congruent,GREEN,green,563.3238327539115,1
1,34,congruent,YELLOW,yellow,443.39142793103053,1
1,35,congruent,BLUE,blue,397.9565302409231,1
1,36,congruent,RED,red,690.0371568986518,1
1,37,congruent,GREEN,green,412.51282013502976,1
1,38,congruent,GREEN,green,515.3953265779239,1
1,39,congruent,RED,red,489.90716948962483,1
1,40,congruent,YELLOW,yellow,388.92542881004874,1
1,41,congruent,GREEN,green,537.59217532965,0
1,42,congruent,YELLOW,yellow,576.8305885760723,1
1,43,congruent,BLUE,blue,499.5886969293572,1
1,44,congruent,RED,red,430.3628446588366,1
1,45,congruent,GREEN,green,462.96967677844754,1
1,46,congruent,RED,red,347.1078995935126,1
1,47,congruent,RED,red,529.5852834970837,1
1,48,congruent,BLUE,blue,463.0169554174903,1
1,49,congruent,GREEN,green,525.7564713453304,1
1,50,congruent,GREEN,green,477.2798888056716,1
1,51,congruent,YELLOW,yellow,587.3485154765477,1
1,52,congruent,RED,red,512.8173090196597,1
1,53,congruent,GREEN,green,716.6534627524294,1
1,54,congruent,RED,red,522.9031943531334,1
1,55,congruent,GREEN,green,497.39917993359325,1
1,56,congruent,YELLOW,yellow,420.8257584714833,1
1,57,congruent,BLUE,blue,516.9447942470817,1
1,58,congruent,RED,red,422.2385973014858,1
1,59,congruent,BLUE,blue,543.9379211166157,1
1,60,congruent,RED,red,416.07827759906525,1
1,61,congruent,RED,red,535.9307147808322,1
1,62,congruent,YELLOW,yellow,469.13154779658635,1
1,63,congruent,YELLOW,yellow,374.38915816145396,1
1,64,congruent,GREEN,green,598.1554080852783,1
1,65,congruent,RED,red,553.33555164455,1
1,66,congruent,BLUE,blue,407.87174695641244,1
1,67,congruent,RED,red,487.1369213448495,1
1,68,congruent,RED,red,422.1668979291333,1
1,69,congruent,GREEN,green,451.1630672537895,1
1,70,congruent,RED,red,539.9421500495896,0
1,71,congruent,BLUE,blue,570.3491311348644,1
1,72,congruent,RED,red,573.8503391492359,1
1,73,congruent,GREEN,green,555.4507177528807,1
1,74,congruent,RED,red,488.8399740350593,1
1,75,congruent,GREEN,green,235.14570187499197,1
1,76,congruent,BLUE,blue,543.0772639290261,1
1,77,congruent,YELLOW,yellow,571.3988693203611,0
1,78,congruent,GREEN,green,539.1569628970731,1
1,79,congruent,YELLOW,yellow,404.29186027477635,1
1,80,congruent,YELLOW,yellow,537.0190282598139,1
1,81,congruent,BLUE,blue,577.7362861061001,1
1,82,congruent,BLUE,blue,382.2272828428264,1
1,83,congruent,GREEN,green,542.3171952719574,0
1,84,congruent,YELLOW,yellow,696.3520282090237,1
1,85,congruent,BLUE,blue,368.0523616326729,1
1,86,congruent,BLUE,blue,563.6644124010876,1
1,87,congruent,GREEN,green,472.6965466409927,1
1,88,congruent,GREEN,green,387.5796960226849,1
1,89,congruent,YELLOW,yellow,426.1631347942697,1
1,90,congruent,RED,red,500.7918503647094,1
1,91,congruent,BLUE,blue,467.2912181040728,1
1,92,congruent,BLUE,blue,388.9403768960205,1
1,93,congruent,RED,red,478.8323809216428,1
1,94,congruent,BLUE,blue,424.21613768133346,1
1,95,congruent,YELLOW,yellow,559.1617062369291,1
1,96,congruent,RED,red,571.7422966853751,0
1,97,congruent,RED,red,472.31992903113274,1
1,98,congruent,BLUE,blue,357.4354345225139,1
1,99,congruent,GREEN,green,537.1953402460638,1
1,100,congruent,GREEN,green,343.9175512202293,1
1,101,incongruent,RED,green,728.8957450161191,1
1,102,incongruent,YELLOW,blue,567.2920083977624,0
1,103,incongruent,BLUE,red,674.3944151426348,1
1,104,incongruent,RED,green,550.0136974970492,1
1,105,incongruent,YELLOW,green,764.141500561383,1
1,106,incongruent,BLUE,yellow,451.70882502567486,1
1,107,incongruent,RED,blue,647.5493251505869,1
1,108,incongruent,GREEN,blue,629.1847532002228,1
1,109,incongruent,GREEN,red,551.2950592549619,0
1,110,incongruent,YELLOW,blue,609.248379294321,1
1,111,incongruent,YELLOW,green,598.7219594337405,1
1,112,incongruent,BLUE,yellow,548.8439646415923,1
1,113,incongruent,YELLOW,red,479.3597942848196,1
1,114,incongruent,GREEN,yellow,828.1876898868833,1
1,115,incongruent,RED,green,495.57394326533023,1
1,116,incongruent,BLUE,red,631.3190845701685,1
1,117,incongruent,BLUE,red,637.3327766073791,1
1,118,incongruent,YELLOW,blue,541.9581502846598,1
1,119,incongruent,GREEN,yellow,667.4956962699779,1
1,120,incongruent,BLUE,red,530.9004255465237,1
1,121,incongruent,RED,green,644.5753659798373,1
1,122,incongruent,YELLOW,blue,481.5334352146331,1
1,123,incongruent,GREEN,red,588.5396932858885,1
1,124,incongruent,GREEN,blue,686.7083316303045,1
1,125,incongruent,GREEN,red,404.2657173697296,1
1,126,incongruent,BLUE,red,629.566465946739,1
1,127,incongruent,BLUE,green,705.8336202760753,1
1,128,incongruent,GREEN,red,682.4210607409868,1
1,129,incongruent,RED,yellow,719.7737005643373,1
1,130,incongruent,RED,blue,547.7426936574227,1
1,131,incongruent,YELLOW,red,633.1729241189394,1
1,132,incongruent,GREEN,blue,574.0510856491051,0
1,133,incongruent,BLUE,red,624.7090762782072,1
1,134,incongruent,BLUE,green,745.2679990765445,1
1,135,incongruent,BLUE,red,622.4585101979424,1
1,136,incongruent,YELLOW,red,526.7193960989962,1
